alpha,gamma,graph type,entropy
0.25,0.75,remote,1.7530411517398259
0.25,0.75,remote,1.7984266438678942
0.25,0.75,remote,1.6816347205786588
0.25,0.75,remote,1.6433846092667335
0.25,0.75,remote,1.6797534854499023
0.25,0.75,remote,1.6595090190771444
0.25,0.75,remote,1.7254032312779197
0.25,0.75,remote,1.6336750561932567
0.25,0.75,remote,1.7285800160253033
0.25,0.75,remote,1.551934582831465
0.25,0.75,remote,1.6101554419036193
0.25,0.75,remote,1.6651408463935562
0.25,0.75,remote,1.6945194708630333
0.25,0.75,remote,1.620999900695932
0.25,0.75,remote,1.5551061844298522
0.25,0.75,remote,1.5260306287017182
0.25,0.75,remote,1.6785003637139082
0.25,0.75,remote,1.6564954350450172
0.25,0.75,remote,1.5811325852886453
0.25,0.75,remote,1.7823895791896227
0.25,0.75,remote,1.657863473563043
0.25,0.75,remote,1.6629041782921077
0.25,0.75,remote,1.646801774077775
0.25,0.75,remote,1.7072228625771646
0.25,0.75,remote,1.6184026309637265
0.25,0.75,remote,1.5122455498172105
0.25,0.75,remote,1.7623541014636364
0.25,0.75,remote,1.5898252655980005
0.25,0.75,remote,1.3692049702724252
0.25,0.75,remote,1.7537551042956474
0.25,0.75,remote,1.7061193328916795
0.25,0.75,remote,1.660245627943813
0.25,0.75,remote,1.6502265998686125
0.25,0.75,remote,1.4771052081148806
0.25,0.75,remote,1.725458708042323
0.25,0.75,remote,1.7104777047643345
0.25,0.75,remote,1.624753860029314
0.25,0.75,remote,1.6589876372852719
0.25,0.75,remote,1.678049251053347
0.25,0.75,remote,1.4138554280129496
0.25,0.75,remote,1.610796222341685
0.25,0.75,remote,1.751630560802941
0.25,0.75,remote,1.6882931112771133
0.25,0.75,remote,1.6805845874255025
0.25,0.75,remote,1.6544029029366727
0.25,0.75,remote,1.5813626836730024
0.25,0.75,remote,1.6686390599741183
0.25,0.75,remote,1.7646475845259333
0.25,0.75,remote,1.8307159236588813
0.25,0.75,remote,1.5648403590365554
0.25,0.75,remote,1.8462309948659343
0.25,0.75,remote,1.6545039675631512
0.25,0.75,remote,1.7452643768255547
0.25,0.75,remote,1.7373786586818907
0.25,0.75,remote,1.5768088438977037
0.25,0.75,remote,1.3687860725002954
0.25,0.75,remote,1.5766073337185713
0.25,0.75,remote,1.6111741258068495
0.25,0.75,remote,1.7088984625116355
0.25,0.75,remote,1.5930458108493646
0.25,0.75,remote,1.520272229592417
0.25,0.75,remote,1.6516638398922607
0.25,0.75,remote,1.8360339405219324
0.25,0.75,remote,1.668928990358727
0.25,0.75,remote,1.8124073477206952
0.25,0.75,remote,1.6397530075185711
0.25,0.75,remote,1.565920692347221
0.25,0.75,remote,1.6790768323594314
0.25,0.75,remote,1.6941431761496308
0.25,0.75,remote,1.4391521959421107
0.25,0.75,remote,1.7064985242302648
0.25,0.75,remote,1.4017174803847707
0.25,0.75,remote,1.5345038352940155
0.25,0.75,remote,1.6155490886087316
0.25,0.75,remote,1.6417250515418198
0.25,0.75,remote,1.6303936777683272
0.25,0.75,remote,1.6080837325705142
0.25,0.75,remote,1.7130929102727954
0.25,0.75,remote,1.5341961118866605
0.25,0.75,remote,1.6462030250830229
0.25,0.75,remote,1.6958849703895247
0.25,0.75,remote,1.7574850613267186
0.25,0.75,remote,1.4630009278979519
0.25,0.75,remote,1.6782043929792179
0.25,0.75,remote,1.8491873889826342
0.25,0.75,remote,1.7777252425522467
0.25,0.75,remote,1.6987781209036608
0.25,0.75,remote,1.7407296062514162
0.25,0.75,remote,1.6976421515243174
0.25,0.75,remote,1.5558160499355331
0.25,0.75,remote,1.6238198728310023
0.25,0.75,remote,1.8110049576660583
0.25,0.75,remote,1.485201077948206
0.25,0.75,remote,1.6831648616772503
0.25,0.75,remote,1.6760413238217262
0.25,0.75,remote,1.3087677142836063
0.25,0.75,remote,1.4753241064952156
0.25,0.75,remote,1.780252069217697
0.25,0.75,remote,1.3270457738159314
0.25,0.75,remote,1.627718265979305
0.25,0.75,remote,1.5776551833042918
0.25,0.75,remote,1.5870354389898356
0.25,0.75,remote,1.730696633790314
0.25,0.75,remote,1.697734006718144
0.25,0.75,remote,1.6359526769167438
0.25,0.75,remote,1.7335571105937573
0.25,0.75,remote,1.6453684207521064
0.25,0.75,remote,1.6818179371277806
0.25,0.75,remote,1.4896568432621577
0.25,0.75,remote,1.5798285057124304
0.25,0.75,remote,1.4237347991920657
0.25,0.75,remote,1.5130053925621312
0.25,0.75,remote,1.7723469799839675
0.25,0.75,remote,1.467823887281512
0.25,0.75,remote,1.6178719097569443
0.25,0.75,remote,1.5445871921075636
0.25,0.75,remote,1.5781397493546323
0.25,0.75,remote,1.6117611334642588
0.25,0.75,remote,1.5947036852929224
0.25,0.75,remote,1.6102920223839665
0.25,0.75,remote,1.6415992980262275
0.25,0.75,remote,1.5938846575001793
0.25,0.75,remote,1.6801574569725608
0.25,0.75,remote,1.4673030297602816
0.25,0.75,remote,1.612194147953948
0.25,0.75,remote,1.5493937359726753
0.25,0.75,remote,1.7833085335082133
0.25,0.75,remote,1.7402101555627083
0.25,0.75,remote,1.6577651905642705
0.25,0.75,remote,1.7616924355599497
0.25,0.75,remote,1.7742784708772463
0.25,0.75,remote,1.607641715807586
0.25,0.75,remote,1.6234066547899044
0.25,0.75,remote,1.462560528750722
0.25,0.75,remote,1.6940250988578274
0.25,0.75,remote,1.6631770496734062
0.25,0.75,remote,1.6671657711362167
0.25,0.75,remote,1.6138430346677648
0.25,0.75,remote,1.6655987859827643
0.25,0.75,remote,1.6339685112694495
0.25,0.75,remote,1.6771100033712567
0.25,0.75,remote,1.4928397982182595
0.25,0.75,remote,1.608762079803128
0.25,0.75,remote,1.4553800249056308
0.25,0.75,remote,1.6157024916951093
0.25,0.75,remote,1.6714721789444325
0.25,0.75,remote,1.6221669347972387
0.25,0.75,remote,1.7848055762261545
0.25,0.75,remote,1.8660111764622698
0.25,0.75,remote,1.78811450553008
0.25,0.75,remote,1.8109596253294045
0.25,0.75,remote,1.7545933009874817
0.25,0.75,remote,1.9227160230230251
0.25,0.75,remote,1.797421815815529
0.25,0.75,remote,1.9021536615160362
0.25,0.75,remote,1.8140340885613175
0.25,0.75,remote,1.6902288542359505
0.25,0.75,remote,1.6626970781687862
0.25,0.75,remote,1.420278527456939
0.25,0.75,remote,1.767712176395439
0.25,0.75,remote,1.651457395223896
0.25,0.75,remote,1.7662278556861597
0.25,0.75,remote,1.6903650403458717
0.25,0.75,remote,1.680661733128259
0.25,0.75,remote,1.7193902496810085
0.25,0.75,remote,1.8464174860712608
0.25,0.75,remote,1.7878494583229751
0.25,0.75,remote,1.6518522872726493
0.25,0.75,remote,1.8105979737497504
0.25,0.75,remote,1.754051960084584
0.25,0.75,remote,1.7950326293911758
0.25,0.75,remote,1.7531391929669449
0.25,0.75,remote,1.5731095268679731
0.25,0.75,remote,1.7662656831808856
0.25,0.75,remote,1.7370286935852048
0.25,0.75,remote,1.7057208633733485
0.25,0.75,remote,1.784541705692125
0.25,0.75,remote,1.8431949674400854
0.25,0.75,remote,1.5101179125649133
0.25,0.75,remote,1.7217639772564048
0.25,0.75,remote,1.7737335530441354
0.25,0.75,remote,1.5883069331261432
0.25,0.75,remote,1.6161259072082979
0.25,0.75,remote,1.7150287684088008
0.25,0.75,remote,1.6457736781712078
0.25,0.75,remote,1.764712546255003
0.25,0.75,remote,1.6448710098477082
0.25,0.75,remote,1.7278611911021
0.25,0.75,remote,1.7489761040383411
0.25,0.75,remote,1.8487893619967801
0.25,0.75,remote,1.651459864265081
0.25,0.75,remote,1.7186790622730896
0.25,0.75,remote,1.753254054887095
0.25,0.75,remote,1.8467504632432412
0.25,0.75,remote,1.6902247118044074
0.25,0.75,remote,1.5393126825717907
0.25,0.75,remote,1.5954658280306206
0.25,0.75,remote,1.5968515911665166
0.25,0.75,remote,1.7843818946093444
0.25,0.75,remote,1.572297971954235
0.25,0.75,remote,1.5579414065891577
0.25,0.75,remote,1.7675109429412035
0.25,0.75,remote,1.5788964561346719
0.25,0.75,remote,1.695957732033022
0.25,0.75,remote,1.6738771442098141
0.25,0.75,remote,1.7804820050744072
0.25,0.75,remote,1.7749160395852366
0.25,0.75,remote,1.6825680092044744
0.25,0.75,remote,1.705576360210324
0.25,0.75,remote,1.7601129775156095
0.25,0.75,remote,1.6172016197380499
0.25,0.75,remote,1.6877640570000547
0.25,0.75,remote,1.8873196786342525
0.25,0.75,remote,1.7972053517822044
0.25,0.75,remote,1.5310985215465092
0.25,0.75,remote,1.653075408822992
0.25,0.75,remote,1.6594384944001452
0.25,0.75,remote,1.6006042957011009
0.25,0.75,remote,1.3953438894067394
0.25,0.75,remote,1.839725049020466
0.25,0.75,remote,1.4967590535356075
0.25,0.75,remote,1.5957882150048746
0.25,0.75,remote,1.650200444085633
0.25,0.75,remote,1.7049321751504942
0.25,0.75,remote,1.8510755325693151
0.25,0.75,remote,1.7835997636105523
0.25,0.75,remote,1.5744562052539561
0.25,0.75,remote,1.7322130820539081
0.25,0.75,remote,1.601890838768327
0.25,0.75,remote,1.756439227423801
0.25,0.75,remote,1.7193382527330217
0.25,0.75,remote,1.713601485294902
0.25,0.75,remote,1.8123119057971726
0.25,0.75,remote,1.5859514736138858
0.25,0.75,remote,1.8841211634211894
0.25,0.75,remote,1.6348942264634632
0.25,0.75,remote,1.7126809381933212
0.25,0.75,remote,1.446137816336866
0.25,0.75,remote,1.395669754142384
0.25,0.75,remote,1.7546559871526994
0.25,0.75,remote,1.7727717433891277
0.25,0.75,remote,1.7665879034412153
0.25,0.75,remote,1.8013917592639523
0.25,0.75,remote,1.733468852125662
0.25,0.75,remote,1.8692867545659042
0.25,0.75,remote,1.7177754536724221
0.25,0.75,remote,1.843487623134258
0.25,0.75,remote,1.813262055774027
0.25,0.75,remote,1.4094025800000454
0.25,0.75,remote,1.7794093114482994
0.25,0.75,remote,1.7730358136457702
0.25,0.75,remote,1.4570916708455524
0.25,0.75,remote,1.9035033125941099
0.25,0.75,remote,1.7850864295961977
0.25,0.75,remote,1.7838256155192915
0.25,0.75,remote,1.7681200115981475
0.25,0.75,remote,1.7792024858056683
0.25,0.75,remote,1.7874863481514107
0.25,0.75,remote,1.8359893586456417
0.25,0.75,remote,1.8589154609931604
0.25,0.75,remote,1.770659616808114
0.25,0.75,remote,1.6196912178988783
0.25,0.75,remote,1.8308593700992688
0.25,0.75,remote,1.8234749479940957
0.25,0.75,remote,1.4295036463373125
0.25,0.75,remote,1.7410626366537054
0.25,0.75,remote,1.4842408289925566
0.25,0.75,remote,1.797295116835442
0.25,0.75,remote,1.7677322286564592
0.25,0.75,remote,1.7793408980047127
0.25,0.75,remote,1.7930777497968302
0.25,0.75,remote,1.7935416365508285
0.25,0.75,remote,1.8047434649301832
0.25,0.75,remote,1.4299821465066156
0.25,0.75,remote,1.638029144604567
0.25,0.75,remote,1.7724181929204714
0.25,0.75,remote,1.562985518831278
0.25,0.75,remote,1.6756098695191417
0.25,0.75,remote,1.7137706621006183
0.25,0.75,remote,1.8149788620908036
0.25,0.75,remote,1.7679536504199838
0.25,0.75,remote,1.8595125042347147
0.25,0.75,remote,1.5928247056473706
0.25,0.75,remote,1.6772707989519104
0.25,0.75,remote,1.7462290101313143
0.25,0.75,remote,1.8035765473531946
0.25,0.75,remote,1.7181824782991322
0.25,0.75,remote,1.7131634083983072
0.25,0.75,remote,1.7792673529513265
0.25,0.75,remote,1.8119991218262324
0.25,0.75,remote,1.708168113452426
0.25,0.75,remote,1.796611701090197
0.25,0.75,remote,1.5137560562858803
0.25,0.75,remote,1.7867219812141761
0.25,0.75,remote,1.7118726801157067
0.25,0.75,remote,1.5974751131599667
0.25,0.75,remote,1.8839616466391005
0.25,0.75,remote,1.595991041449899
0.25,0.75,remote,1.8886178306156969
0.25,0.75,remote,1.5944297312933529
0.25,0.75,remote,1.8078502510539127
0.25,0.75,remote,1.5676044689862003
0.25,0.75,remote,1.782733711766214
0.25,0.75,remote,1.6874351266243148
0.25,0.75,remote,1.9034287487502408
0.25,0.75,remote,1.4202285879559071
0.25,0.75,remote,1.8008625164012058
0.25,0.75,remote,1.527031393662702
0.25,0.75,remote,1.5529522284028308
0.25,0.75,remote,1.8509542754497845
0.25,0.75,remote,1.8866364697864555
0.25,0.75,remote,1.408403697942401
0.25,0.75,remote,1.8345476990272813
0.25,0.75,remote,1.8278068456234868
0.25,0.75,remote,1.783998727210228
0.25,0.75,remote,1.8190482452667989
0.25,0.75,remote,1.8584370867730666
0.25,0.75,remote,1.804671828120599
0.25,0.75,remote,1.7727488519353842
0.25,0.75,remote,1.7963684692470987
0.25,0.75,remote,1.3378595671911022
0.25,0.75,remote,1.8617632473608707
0.25,0.75,remote,1.5420839388175898
0.25,0.75,remote,1.393187960036772
0.25,0.75,remote,1.6531948571898814
0.25,0.75,remote,1.7573269924993742
0.25,0.75,remote,1.7950454297344054
0.25,0.75,remote,1.5538269396144826
0.25,0.75,remote,1.5658808847434895
0.25,0.75,remote,1.7427902095038794
0.25,0.75,remote,1.636059232979644
0.25,0.75,remote,1.5346958992386253
0.25,0.75,remote,1.609976346346688
0.25,0.75,remote,1.8594790235231076
0.25,0.75,remote,1.794527467782355
0.25,0.75,remote,1.7893506311951684
0.25,0.75,remote,1.7052574779587995
0.25,0.75,remote,1.9432390802343136
0.25,0.75,remote,1.7844533829367215
0.25,0.75,remote,1.3980569017394726
0.25,0.75,remote,1.7765771465840463
0.25,0.75,remote,1.7932600755384074
0.25,0.75,remote,1.8199712431289317
0.25,0.75,remote,1.9000980503136946
0.25,0.75,remote,1.7632919854003062
0.25,0.75,remote,1.7245661410665076
0.25,0.75,remote,1.7203105820935272
0.25,0.75,remote,1.5532171993272952
0.25,0.75,remote,1.684333297139083
0.25,0.75,remote,1.8212566279370177
0.25,0.75,remote,1.7514219620143383
0.25,0.75,remote,1.5749757007852085
0.25,0.75,remote,1.6580580799022184
0.25,0.75,remote,1.6396951758691
0.25,0.75,remote,1.581181079041518
0.25,0.75,remote,1.3713867629834962
0.25,0.75,remote,1.591272774296295
0.25,0.75,remote,1.6254904410503157
0.25,0.75,remote,1.6738262719422818
0.25,0.75,remote,1.6610859574672912
0.25,0.75,remote,1.5868951527555335
0.25,0.75,remote,1.614410549407034
0.25,0.75,remote,1.757571071460458
0.25,0.75,remote,1.7621232631669876
0.25,0.75,remote,1.6205768024924219
0.25,0.75,remote,1.4943671249897965
0.25,0.75,remote,1.4998379206256698
0.25,0.75,remote,1.6193131234955558
0.25,0.75,remote,1.8380275368025094
0.25,0.75,remote,1.7602460363506418
0.25,0.75,remote,1.7526089693278895
0.25,0.75,remote,1.7155428701851723
0.25,0.75,remote,1.7113451934026638
0.25,0.75,remote,1.6521356965502112
0.25,0.75,remote,1.7407060829812813
0.25,0.75,remote,1.5862527682134806
0.25,0.75,remote,1.5071197904568898
0.25,0.75,remote,1.607507309962393
0.25,0.75,remote,1.6798394992934311
0.25,0.75,remote,1.6488727670361167
0.25,0.75,remote,1.8279145354459516
0.25,0.75,remote,1.7248874137756633
0.25,0.75,remote,1.6093751391389353
0.25,0.75,remote,1.5575178432866352
0.25,0.75,remote,1.4714350089211898
0.25,0.75,remote,1.5043419472364257
0.25,0.75,remote,1.6498529689811308
0.25,0.75,remote,1.5954989624331994
0.25,0.75,remote,1.4739843815473777
0.25,0.75,remote,1.6786065633830298
0.25,0.75,remote,1.581478100456199
0.25,0.75,remote,1.7196427949214834
0.25,0.75,remote,1.660121634155629
0.25,0.75,remote,1.593069782050035
0.25,0.75,remote,1.502178283892895
0.25,0.75,remote,1.6273443648232153
0.25,0.75,remote,1.6494528470412584
0.25,0.75,remote,1.667980546593675
0.25,0.75,remote,1.7893658159133197
0.25,0.75,remote,1.5588817092601537
0.25,0.75,remote,1.795951268515234
0.25,0.75,remote,1.6117308420536136
0.25,0.75,remote,1.5801666410115316
0.25,0.75,remote,1.7369351259728212
0.25,0.75,remote,1.7903654689832642
0.25,0.75,remote,1.6491751480926993
0.25,0.75,remote,1.6588051841247689
0.25,0.75,remote,1.64294472842576
0.25,0.75,remote,1.6771014685437688
0.25,0.75,remote,1.6033754458499865
0.25,0.75,remote,1.6096832063677506
0.25,0.75,remote,1.6424511481713293
0.25,0.75,remote,1.8151379282891784
0.25,0.75,remote,1.7081932130693078
0.25,0.75,remote,1.7113344987915884
0.25,0.75,remote,1.7314376047256614
0.25,0.75,remote,1.56318769919039
0.25,0.75,remote,1.6130053663835955
0.25,0.75,remote,1.7658741817672106
0.25,0.75,remote,1.5587345107064163
0.25,0.75,remote,1.67022157180649
0.25,0.75,remote,1.6182044390961623
0.25,0.75,remote,1.7396041302666592
0.25,0.75,remote,1.887794667954084
0.25,0.75,remote,1.63926377918352
0.25,0.75,remote,1.6563057256495208
0.25,0.75,remote,1.8014142108590043
0.25,0.75,remote,1.4691063216004665
0.25,0.75,remote,1.4574997974700368
0.25,0.75,remote,1.732866178124584
0.25,0.75,remote,1.4695909795519169
0.25,0.75,remote,1.8190412277011814
0.25,0.75,remote,1.6438813649844866
0.25,0.75,remote,1.61013569633913
0.25,0.75,remote,1.718587834258677
0.25,0.75,remote,1.6102380798341893
0.25,0.75,remote,1.5865722936005426
0.25,0.75,remote,1.7050870313957072
0.25,0.75,remote,1.6951686631985419
0.25,0.75,remote,1.3889043777997994
0.25,0.75,remote,1.601951972581286
0.25,0.75,remote,1.4688770405371558
0.25,0.75,remote,1.6447145012840396
0.25,0.75,remote,1.6196939407588165
0.25,0.75,remote,1.6321489024122808
0.25,0.75,remote,1.682113026984478
0.25,0.75,remote,1.6541085164429372
0.25,0.75,remote,1.622738491050576
0.25,0.75,remote,1.5129410230077946
0.25,0.75,remote,1.5221812046666698
0.25,0.75,remote,1.4744961863880652
0.25,0.75,remote,1.4679064160726736
0.25,0.75,remote,1.6545416844213947
0.25,0.75,remote,1.6402488006930478
0.25,0.75,remote,1.8106219230925773
0.25,0.75,remote,1.461510514968827
0.25,0.75,remote,1.6313356766043878
0.25,0.75,remote,1.7397455951443712
0.25,0.75,remote,1.6392011301254428
0.25,0.75,remote,1.508641736055841
0.25,0.75,remote,1.5546372204586876
0.25,0.75,remote,1.4536248545463368
0.25,0.75,remote,1.6643372433687738
0.25,0.75,remote,1.6282250713781665
0.25,0.75,remote,1.5321344926897706
0.25,0.75,remote,1.5472915174905164
0.25,0.75,remote,1.6650862726787972
0.25,0.75,remote,1.8258673244669108
0.25,0.75,remote,1.763441148160498
0.25,0.75,remote,1.6309307342160688
0.25,0.75,remote,1.7681653499755676
0.25,0.75,remote,1.633663333076057
0.25,0.75,remote,1.5262321324990213
0.25,0.75,remote,1.587013376389332
0.25,0.75,remote,1.6747099135163412
0.25,0.75,remote,1.6867959649800364
0.25,0.75,remote,1.6808026651127612
0.25,0.75,remote,1.7215530031162758
0.25,0.75,remote,1.4721286013419845
0.25,0.75,remote,1.5095253996670899
0.25,0.75,remote,1.4239931289150745
0.25,0.75,remote,1.635723554166387
0.25,0.75,remote,1.7248653647459
0.25,0.75,remote,1.4513084058340135
0.25,0.75,remote,1.5610797023868714
0.25,0.75,remote,1.4823484372052993
0.25,0.75,remote,1.6001758831168131
0.25,0.75,remote,1.5750674025599645
0.25,0.75,remote,1.6097854952791741
0.25,0.75,remote,1.670696866280205
0.25,0.75,remote,1.7167266617834729
0.25,0.75,remote,1.668421572630827
0.25,0.75,remote,1.5990082070616025
0.25,0.75,remote,1.4847482228932798
0.25,0.75,remote,1.682975044983164
0.25,0.75,remote,1.5918844595199888
0.25,0.75,remote,1.649100634565273
0.25,0.75,remote,1.5611224127083945
0.25,0.75,remote,1.7125920939330042
0.25,0.75,remote,1.6407206714052593
0.25,0.75,remote,1.7108976342849989
0.25,0.75,remote,1.4072746643664127
0.25,0.75,remote,1.7288081571120915
0.25,0.75,remote,1.6716893077077246
0.25,0.75,remote,1.5833947749422894
0.25,0.75,remote,1.5823063427544475
0.25,0.75,remote,1.6068413827271275
0.25,0.75,remote,1.6431557066123743
0.25,0.75,remote,1.3981373955145493
0.25,0.75,remote,1.7112761757755106
0.25,0.75,remote,1.5781041249848242
0.25,0.75,remote,1.6565234831699205
0.25,0.75,remote,1.617652782014272
0.25,0.75,remote,1.7361543053413326
0.25,0.75,remote,1.6545391225000794
0.25,0.75,remote,1.656238616054016
0.25,0.75,remote,1.7391425682597474
0.25,0.75,remote,1.6533519760330095
0.25,0.75,remote,1.7383868121408328
0.25,0.75,remote,1.5292224991797627
0.25,0.75,remote,1.647674530759812
0.25,0.75,remote,1.6672825660089854
0.25,0.75,remote,1.6980312818541627
0.25,0.75,remote,1.5567619586556471
0.25,0.75,remote,1.5012034597489046
0.25,0.75,remote,1.5501891406282438
0.25,0.75,remote,1.682460774178308
0.25,0.75,remote,1.572134899690321
0.25,0.75,remote,1.48400824398235
0.25,0.75,remote,1.7307516488519072
0.25,0.75,remote,1.6685026985319857
0.25,0.75,remote,1.7068346449704266
0.25,0.75,remote,1.5291715244350035
0.25,0.75,remote,1.7064514930097618
0.25,0.75,remote,1.5002420297702206
0.25,0.75,remote,1.6470001323841534
0.25,0.75,remote,1.700541081331498
0.25,0.75,remote,1.762629978106511
0.25,0.75,remote,1.6169664142201772
0.25,0.75,remote,1.5411020034054015
0.25,0.75,remote,1.5200119342948166
0.25,0.75,remote,1.4390293644974914
0.25,0.75,remote,1.6561874233007112
0.25,0.75,remote,1.6020319617653243
0.25,0.75,remote,1.5899962611484042
0.25,0.75,remote,1.598114514240717
0.25,0.75,remote,1.6302928576240314
0.25,0.75,remote,1.5827150723906116
0.25,0.75,remote,1.6353160406459408
0.25,0.75,remote,1.6554803126121853
0.25,0.75,remote,1.5839600459289205
0.25,0.75,remote,1.5444208678125886
0.25,0.75,remote,1.5445945387753377
0.25,0.75,remote,1.6297247465407405
0.25,0.75,remote,1.6475304405740818
0.25,0.75,remote,1.4274086925996479
0.25,0.75,remote,1.4089531880476789
0.25,0.75,remote,1.6318966929696812
0.25,0.75,remote,1.4882978163357186
0.25,0.75,remote,1.4931177482648244
0.25,0.75,remote,1.595482197555127
0.25,0.75,remote,1.4698601324137244
0.25,0.75,remote,1.6753737118622956
0.25,0.75,remote,1.6635728009002344
0.25,0.75,remote,1.6898649257906895
0.25,0.75,remote,1.6424053157787055
0.25,0.75,remote,1.420495703003657
0.25,0.75,remote,1.6106034679710208
0.25,0.75,remote,1.6450069789580044
0.25,0.75,remote,1.6014773278628611
0.25,0.75,remote,1.6562169159528197
0.25,0.75,remote,1.5276123272534687
0.25,0.75,remote,1.4066303590388802
0.25,0.75,remote,1.6187226305685138
0.25,0.75,remote,1.633644627608101
0.25,0.75,remote,1.5184625722966363
0.25,0.75,remote,1.5043591346965732
0.25,0.75,remote,1.5284873735875766
0.25,0.75,remote,1.6427064792577764
0.25,0.75,remote,1.6824785614451452
0.25,0.75,remote,1.587148847884827
0.25,0.75,remote,1.6304022446467077
0.25,0.75,remote,1.6674520806938675
0.25,0.75,remote,1.5980433904100924
0.25,0.75,remote,1.485557474432534
0.25,0.75,remote,1.5420371832336284
0.25,0.75,remote,1.477086949749083
0.25,0.75,remote,1.4904177216965482
0.25,0.75,remote,1.4564674658907628
0.25,0.75,remote,1.5571691565991599
0.25,0.75,remote,1.3894175495415797
0.25,0.75,remote,1.5863259319588419
0.25,0.75,remote,1.569624043163986
0.25,0.75,remote,1.7001433551784682
0.25,0.75,remote,1.5816507570633538
0.25,0.75,remote,1.579363045677318
0.25,0.75,remote,1.2396602699584691
0.25,0.75,remote,1.4743411971707363
0.25,0.75,remote,1.5795134814543688
0.25,0.75,remote,1.550035646680507
0.25,0.75,remote,1.4803272650714163
0.25,0.75,remote,1.525029820864144
0.25,0.75,remote,1.4299177856414031
0.25,0.75,remote,1.6441129854438894
0.25,0.75,remote,1.6459159604001843
0.25,0.75,remote,1.5665387119840783
0.25,0.75,remote,1.5608112410734998
0.25,0.75,remote,1.4980080889118788
0.25,0.75,remote,1.5641920948183687
0.25,0.75,remote,1.6170668362610638
0.25,0.75,remote,1.4427530902066328
0.25,0.75,remote,1.6338903024769595
0.25,0.75,remote,1.445719505479049
0.25,0.75,remote,1.5083057458853992
0.25,0.75,remote,1.6075047064354053
0.25,0.75,remote,1.4812914733186202
0.25,0.75,remote,1.642414346861587
0.25,0.75,remote,1.6026174750558306
0.25,0.75,remote,1.297508374590053
0.25,0.75,remote,1.6133639527369967
0.25,0.75,remote,1.5633051951224488
0.25,0.75,remote,1.6274962211839683
0.25,0.75,remote,1.4830040756059946
0.25,0.75,remote,1.5380996585102629
0.25,0.75,remote,1.527710650692576
0.25,0.75,remote,1.627272928388834
0.25,0.75,remote,1.4983245862328982
0.25,0.75,remote,1.3544685277573882
0.25,0.75,remote,1.4281440949994546
0.25,0.75,remote,1.647728363156184
0.25,0.75,remote,1.6902432712485167
0.25,0.75,remote,1.5915512160198066
0.25,0.75,remote,1.5962614124260912
0.25,0.75,remote,1.63083767770012
0.25,0.75,remote,1.7350351387059857
0.25,0.75,remote,1.4860547482971542
0.25,0.75,remote,1.553392731315928
0.25,0.75,remote,1.6616306944108705
0.25,0.75,remote,1.5246695450951537
0.25,0.75,remote,1.5453084475529222
0.25,0.75,remote,1.4543133887066162
0.25,0.75,remote,1.2677623623841456
0.25,0.75,remote,1.645306252628871
0.25,0.75,remote,1.517083393526581
0.25,0.75,remote,1.6071461338658186
0.25,0.75,remote,1.5058706388686032
0.25,0.75,remote,1.5846672691280534
0.25,0.75,remote,1.5962676164040768
0.25,0.75,remote,1.4402410145548683
0.25,0.75,remote,1.5383385258271505
0.25,0.75,remote,1.5354082555389472
0.25,0.75,remote,1.6069264931749316
0.25,0.75,remote,1.6228636419482951
0.25,0.75,remote,1.3275984988434266
0.25,0.75,remote,1.6220953434517504
0.25,0.75,remote,1.4191476073918459
0.25,0.75,remote,1.5126436954793319
0.25,0.75,remote,1.7153182702906349
0.25,0.75,remote,1.6392203961479082
0.25,0.75,remote,1.6313353789852214
0.25,0.75,remote,1.3656634697993177
0.25,0.75,remote,1.5662286426891687
0.25,0.75,remote,1.6017401028529725
0.25,0.75,remote,1.6497359625151975
0.25,0.75,remote,1.424332550345854
0.25,0.75,remote,1.4749319861561374
0.25,0.75,remote,1.6311069138260517
0.25,0.75,remote,1.5979315101438274
0.25,0.75,remote,1.5735075456609242
0.25,0.75,remote,1.6764540033252862
0.25,0.75,remote,1.6386044663731942
0.25,0.75,remote,1.6305468886534593
0.25,0.75,remote,1.444587931773173
0.25,0.75,remote,1.3087797967892663
0.25,0.75,remote,1.6011630124562921
0.25,0.75,remote,1.6262034667897587
0.25,0.75,remote,1.5114388480996075
0.25,0.75,remote,1.6351163530331603
0.25,0.75,remote,1.6318775068490745
0.25,0.75,remote,1.6726104342275065
0.25,0.75,remote,1.6798801772598764
0.25,0.75,remote,1.574943168078046
0.25,0.75,remote,1.702714978361992
0.25,0.75,remote,1.5990846341306115
0.25,0.75,remote,1.6255747548543038
0.25,0.75,remote,1.5640325745782597
0.25,0.75,remote,1.5131311123198752
0.25,0.75,remote,1.5940965654795183
0.25,0.75,remote,1.5373712288967019
0.25,0.75,remote,1.4819273479509754
0.25,0.75,remote,1.728555369721199
0.25,0.75,remote,1.5339334478348192
0.25,0.75,remote,1.5321315118912158
0.25,0.75,remote,1.6210078766101215
0.25,0.75,remote,1.470597559619862
0.25,0.75,remote,1.5120297285961875
0.25,0.75,remote,1.4991586139420419
0.25,0.75,remote,1.5730970782566576
0.25,0.75,remote,1.5999887163880548
0.25,0.75,remote,1.592424874163799
0.25,0.75,remote,1.542282358236048
0.25,0.75,remote,1.4589969029661312
0.25,0.75,remote,1.3482564081790132
0.25,0.75,remote,1.5863982454130163
0.25,0.75,remote,1.5357213113632557
0.25,0.75,remote,1.582197370622244
