alpha,gamma,entropy
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.05,0.10268567118802219
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.1,0.12875244299995448
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.25,0.1730500346402375
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.5,0.20164113952795049
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.75,0.20904087464861054
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.1,0.99,0.2080475809495692
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.01,0.12971313115831817
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.05,0.15663195919402217
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
0.25,0.1,0.019397700939907114
