alpha,gamma,entropy
0.1,0.1,5.105766533187136
0.1,0.1,5.168894957175624
0.1,0.1,5.221517253401942
0.1,0.1,5.319572691933345
0.1,0.1,5.406702789047571
0.1,0.1,5.4813250798540025
0.1,0.1,5.581942316224797
0.1,0.1,5.627853571281463
0.1,0.1,5.700690252260117
0.1,0.1,5.76227521334566
0.1,0.1,5.831190299775841
0.1,0.1,5.923909462559848
0.1,0.1,6.0370333248463055
0.1,0.1,6.107964932887754
0.1,0.1,6.184729393814266
0.1,0.1,6.283683906703857
0.1,0.1,6.367792020985718
0.1,0.1,6.472031469605
0.1,0.1,6.582737167096582
0.1,0.1,6.620796602251133
0.1,0.1,6.703113956238909
0.1,0.1,6.830542482947465
0.1,0.1,6.9335096491489026
0.1,0.1,6.952114094025518
0.1,0.1,7.044269507468556
0.1,0.1,7.102023615550593
0.1,0.1,7.227914748306205
0.1,0.1,7.320562948686614
0.1,0.1,7.38089559762696
0.1,0.1,7.442530139313504
0.1,0.1,7.536506882598246
0.1,0.1,7.621106392231695
0.1,0.1,7.676979121740061
0.1,0.1,7.726074257191158
0.1,0.25,0.0780503940408468
0.1,0.25,0.20241860989968696
0.1,0.25,0.29063415557309913
0.1,0.25,0.3940543334746973
0.1,0.25,0.5089207611138296
0.1,0.25,0.5861289370366425
0.1,0.25,0.6788482624323784
0.1,0.25,0.8300915080513036
0.1,0.25,0.9415124323415629
0.1,0.25,1.0885413584163555
0.1,0.25,1.2870159082335952
0.1,0.25,1.4456311224188454
0.1,0.25,1.5469955195172282
0.1,0.25,1.7101250842999782
0.1,0.25,1.8802539491448158
0.1,0.25,2.019401083768802
0.1,0.25,2.1006463937723794
0.1,0.25,2.220387135738765
0.1,0.25,2.323171181896882
0.1,0.25,2.426140979775738
0.1,0.25,2.5812875486165368
0.1,0.25,2.721900407353388
0.1,0.25,2.87162128408724
0.1,0.25,2.982571978718937
0.1,0.25,3.085031646604932
0.1,0.25,3.242708654155031
0.1,0.25,3.3545644227670266
0.1,0.25,3.4617578629477563
0.1,0.25,3.560366176099521
0.1,0.25,3.6387400569817174
0.1,0.25,3.7510042825436685
0.1,0.25,3.8869556418209683
0.1,0.25,3.9581368933125063
0.1,0.25,4.073134454783286
0.1,0.25,4.24808494404332
0.1,0.25,4.384789155866059
0.1,0.25,4.5351421870459205
0.1,0.25,4.674017541717227
0.1,0.25,4.798778041378455
0.1,0.25,4.891952199599579
0.1,0.25,5.0381875996254735
0.1,0.25,5.171237113292705
0.1,0.25,5.300308227120013
0.1,0.25,5.381880324924751
0.1,0.25,5.545738930075032
0.1,0.25,5.64663393712479
0.1,0.25,5.785012920915733
0.1,0.25,5.953193835830419
0.1,0.25,6.041461672999432
0.1,0.25,6.15733699796516
0.1,0.25,6.292004201011309
0.1,0.25,6.454467318648895
0.1,0.25,6.6092617214842875
0.1,0.25,6.773575648094194
0.1,0.25,6.92572390158827
0.1,0.25,7.0334828059527155
0.1,0.25,7.183226999560887
0.1,0.25,7.337965169808527
0.1,0.25,7.455922622749668
0.1,0.25,7.5982788143730176
0.1,0.25,7.7218881580567995
0.1,0.25,7.85943757133785
0.1,0.25,8.017019930395605
0.1,0.25,8.204961356833593
0.1,0.25,8.349493758694479
0.1,0.25,8.45039392218763
0.1,0.25,8.502094296465273
0.1,0.25,8.625817559572013
0.1,0.25,8.727528299237036
0.1,0.25,8.875941487998432
0.1,0.25,9.023288937985996
0.1,0.25,9.146054360772212
0.1,0.25,9.293999557061625
0.1,0.25,9.381134831312124
0.1,0.25,9.509398919266673
0.1,0.25,9.618796455590996
0.1,0.25,9.742352960302966
0.1,0.25,9.88076003845319
0.1,0.25,10.039650996765815
0.1,0.25,10.171178445386545
0.1,0.25,10.305822320956196
0.1,0.25,10.44962959398012
0.1,0.25,10.574590198344225
0.1,0.25,10.738839154831368
0.1,0.25,10.896486592803399
0.1,0.25,10.986629922413385
0.1,0.25,11.1155980721513
0.1,0.25,11.297048432431211
0.1,0.25,11.453115097111635
0.1,0.25,11.530960563027236
0.1,0.25,11.667047746420849
0.1,0.25,11.783056413591709
0.1,0.25,11.960096092895952
0.1,0.25,12.09305365299835
0.1,0.25,12.191936646149173
0.1,0.25,12.299621459200239
0.1,0.25,12.443843178261119
0.1,0.25,12.577494492623629
0.1,0.25,12.679759806122945
0.1,0.25,12.789174761409924
0.1,0.5,0.12326454109288143
0.1,0.5,0.2776279704976985
0.1,0.5,0.4060501093870119
0.1,0.5,0.5441740268621693
0.1,0.5,0.6970372683603276
0.1,0.5,0.8103956318557888
0.1,0.5,0.9469217637724547
0.1,0.5,1.1401473967362161
0.1,0.5,1.2952887802950386
0.1,0.5,1.4813864989446124
0.1,0.5,1.7066940215086284
0.1,0.5,1.9040228238176198
0.1,0.5,2.032831299950608
0.1,0.5,2.2466126927267815
0.1,0.5,2.4539565973979194
0.1,0.5,2.6246552413438025
0.1,0.5,2.7452029588691715
0.1,0.5,2.896710268186453
0.1,0.5,3.0189587139703633
0.1,0.5,3.1458600544428563
0.1,0.5,3.343240093517906
0.1,0.5,3.5143475867492384
0.1,0.5,3.6841929838394307
0.1,0.5,3.836446463057115
0.1,0.5,3.9726406630539586
0.1,0.5,4.170450146535373
0.1,0.5,4.323774488280435
0.1,0.5,4.468579082790718
0.1,0.5,4.605222196449041
0.1,0.5,4.720514849564054
0.1,0.5,4.868260598596883
0.1,0.5,5.030795341048041
0.1,0.5,5.141207568550804
0.1,0.5,5.293813325052696
0.1,0.5,5.5043012517902525
0.1,0.5,5.675896048844535
0.1,0.5,5.869618918820777
0.1,0.5,6.039192492302959
0.1,0.5,6.199157444544824
0.1,0.5,6.3201609881210885
0.1,0.5,6.482710201630169
0.1,0.5,6.657738063745086
0.1,0.5,6.8098416697799
0.1,0.5,6.9276068704524505
0.1,0.5,7.117280262881508
0.1,0.5,7.251802143807623
0.1,0.5,7.404023159123938
0.1,0.5,7.6082008342913525
0.1,0.5,7.730490628905002
0.1,0.5,7.885278326257136
0.1,0.5,8.040629966123461
0.1,0.5,8.234108777158397
0.1,0.5,8.426602508424622
0.1,0.5,8.623288476647431
0.1,0.5,8.807291312849742
0.1,0.5,8.943875164573655
0.1,0.5,9.109312101439741
0.1,0.5,9.28666546711328
0.1,0.5,9.442089878792956
0.1,0.5,9.602789728101087
0.1,0.5,9.762828058289585
0.1,0.5,9.934379452845604
0.1,0.5,10.12640564401164
0.1,0.5,10.32772342245515
0.1,0.5,10.5134302134296
0.1,0.5,10.647800112146328
0.1,0.5,10.738030002468605
0.1,0.5,10.905205128380388
0.1,0.5,11.040896917207547
0.1,0.5,11.227720595331576
0.1,0.5,11.424080179447046
0.1,0.5,11.581156200677398
0.1,0.5,11.764919780890438
0.1,0.5,11.876095449546838
0.1,0.5,12.04567654583444
0.1,0.5,12.183351767793695
0.1,0.5,12.347718696707119
0.1,0.5,12.515569158034737
0.1,0.5,12.702587919868478
0.1,0.5,12.878107028941969
0.1,0.5,13.049122558354469
0.1,0.5,13.21823153070838
0.1,0.5,13.363922108832838
0.1,0.5,13.570227020289565
0.1,0.5,13.75709154744564
0.1,0.5,13.880813734195868
0.1,0.5,14.039367110914725
0.1,0.5,14.253385530639434
0.1,0.5,14.44819737399149
0.1,0.5,14.570884533768293
0.1,0.5,14.734765947246956
0.1,0.5,14.889006344532305
0.1,0.5,15.096327645862686
0.1,0.5,15.252639908050327
0.1,0.5,15.377567654337923
0.1,0.5,15.512375028003163
0.1,0.5,15.693156024176744
0.1,0.5,15.855410331682606
0.1,0.5,15.986226435637462
0.1,0.5,16.138592496331057
0.1,0.75,0.1429227235225352
0.1,0.75,0.30427976143031943
0.1,0.75,0.44637952288522253
0.1,0.75,0.5982811224495963
0.1,0.75,0.76393879879992
0.1,0.75,0.8903813423687748
0.1,0.75,1.045573997415513
0.1,0.75,1.2598366745293177
0.1,0.75,1.4346950451655118
0.1,0.75,1.6360897628359332
0.1,0.75,1.869844994202218
0.1,0.75,2.084178459193673
0.1,0.75,2.219773491496941
0.1,0.75,2.4557277632266548
0.1,0.75,2.6766486558966136
0.1,0.75,2.8590682287187903
0.1,0.75,2.9954656989432493
0.1,0.75,3.1563630672644187
0.1,0.75,3.2818214534745422
0.1,0.75,3.412863751886526
0.1,0.75,3.62685234977306
0.1,0.75,3.806274241771014
0.1,0.75,3.97835049472895
0.1,0.75,4.145040146708993
0.1,0.75,4.2902361756186025
0.1,0.75,4.503990538416822
0.1,0.75,4.6773139474900205
0.1,0.75,4.834493825094896
0.1,0.75,4.987529816364912
0.1,0.75,5.1203072808985794
0.1,0.75,5.279547388613523
0.1,0.75,5.453219401213616
0.1,0.75,5.577134662162173
0.1,0.75,5.7442205357633185
0.1,0.75,5.9672172015275535
0.1,0.75,6.151511620531451
0.1,0.75,6.360802306011166
0.1,0.75,6.540760542167135
0.1,0.75,6.715261094057752
0.1,0.75,6.844878257869084
0.1,0.75,7.0086951462963185
0.1,0.75,7.198416608519992
0.1,0.75,7.354814529278315
0.1,0.75,7.488738439645104
0.1,0.75,7.684671321701785
0.1,0.75,7.834596985279546
0.1,0.75,7.983576082562109
0.1,0.75,8.201254266175425
0.1,0.75,8.333797710836691
0.1,0.75,8.504854986924386
0.1,0.75,8.665785442533078
0.1,0.75,8.866030931603447
0.1,0.75,9.070235501864289
0.1,0.75,9.273037521457567
0.1,0.75,9.466880934743017
0.1,0.75,9.612453500483994
0.1,0.75,9.774836122893277
0.1,0.75,9.956383846253644
0.1,0.75,10.126669086444494
0.1,0.75,10.289135412820883
0.1,0.75,10.46345799121059
0.1,0.75,10.650680191628098
0.1,0.75,10.856101548078442
0.1,0.75,11.05393747605045
0.1,0.75,11.255974360236749
0.1,0.75,11.401682462527504
0.1,0.75,11.505699212063718
0.1,0.75,11.690210759167428
0.1,0.75,11.83979899471747
0.1,0.75,12.044441008702307
0.1,0.75,12.265368980716474
0.1,0.75,12.436422793108918
0.1,0.75,12.636364255906301
0.1,0.75,12.75443932408453
0.1,0.75,12.941486943917937
0.1,0.75,13.086144381341057
0.1,0.75,13.268553952453544
0.1,0.75,13.445903354945813
0.1,0.75,13.64241393005969
0.1,0.75,13.835637887253938
0.1,0.75,14.018128181767565
0.1,0.75,14.192909508749807
0.1,0.75,14.34044215786085
0.1,0.75,14.562169024894075
0.1,0.75,14.757448177178617
0.1,0.75,14.891212523139444
0.1,0.75,15.058518066683092
0.1,0.75,15.278556836782741
0.1,0.75,15.490060377017244
0.1,0.75,15.632060264409404
0.1,0.75,15.803773885456621
0.1,0.75,15.969811899151637
0.1,0.75,16.18342863834752
0.1,0.75,16.344468514695734
0.1,0.75,16.480004155556173
0.1,0.75,16.6215997366304
0.1,0.75,16.817304566734776
0.1,0.75,16.987737953990546
0.1,0.75,17.127565551662542
0.1,0.75,17.29563366029734
0.1,0.99,0.15179356066837113
0.1,0.99,0.31219054382422184
0.1,0.99,0.45767585986237425
0.1,0.99,0.6158637383205434
0.1,0.99,0.7846827612878506
0.1,0.99,0.9152591271175599
0.1,0.99,1.0785463623034914
0.1,0.99,1.3055198335480345
0.1,0.99,1.4895504714757237
0.1,0.99,1.6964636974124474
0.1,0.99,1.9327232937739147
0.1,0.99,2.154847228908764
0.1,0.99,2.2905515784077117
0.1,0.99,2.5359946621358205
0.1,0.99,2.761345791734229
0.1,0.99,2.9477258745223303
0.1,0.99,3.0905326321758224
0.1,0.99,3.252910877872452
0.1,0.99,3.3765275342857066
0.1,0.99,3.5054128843138628
0.1,0.99,3.7254585217963054
0.1,0.99,3.9052395995594864
0.1,0.99,4.07404082364252
0.1,0.99,4.244695364510584
0.1,0.99,4.38957722592707
0.1,0.99,4.609277948761587
0.1,0.99,4.7934728348821665
0.1,0.99,4.952790405200176
0.1,0.99,5.113276310002924
0.1,0.99,5.255475063035753
0.1,0.99,5.417151827060891
0.1,0.99,5.596002382758073
0.1,0.99,5.723401797552725
0.1,0.99,5.895575733894553
0.1,0.99,6.121390233373305
0.1,0.99,6.3096760977745845
0.1,0.99,6.523076839924258
0.1,0.99,6.706132884447655
0.1,0.99,6.886962711670336
0.1,0.99,7.0186894013871495
0.1,0.99,7.1797085056838625
0.1,0.99,7.373422628421039
0.1,0.99,7.527746495669902
0.1,0.99,7.669993321492427
0.1,0.99,7.865359348500533
0.1,0.99,8.023022073152447
0.1,0.99,8.16456747229229
0.1,0.99,8.386938497758791
0.1,0.99,8.521615237317675
0.1,0.99,8.699613383341386
0.1,0.99,8.862048835373528
0.1,0.99,9.060373760905222
0.1,0.99,9.26642831872249
0.1,0.99,9.465583479934352
0.1,0.99,9.661965224451166
0.1,0.99,9.809335916986626
0.1,0.99,9.963468670767938
0.1,0.99,10.143856812783156
0.1,0.99,10.320565790119545
0.1,0.99,10.48023446499829
0.1,0.99,10.659985401411419
0.1,0.99,10.855198509464188
0.1,0.99,11.065906593554885
0.1,0.99,11.25606790933027
0.1,0.99,11.464269880225501
0.1,0.99,11.613140607276321
0.1,0.99,11.721494315147169
0.1,0.99,11.91268357484384
0.1,0.99,12.068490597802125
0.1,0.99,12.282397912405912
0.1,0.99,12.516738340941714
0.1,0.99,12.69341973073017
0.1,0.99,12.901253062441356
0.1,0.99,13.020810825709162
0.1,0.99,13.214884380676864
0.1,0.99,13.359000008535219
0.1,0.99,13.549699702246187
0.1,0.99,13.729269529281112
0.1,0.99,13.928840459695436
0.1,0.99,14.128983764596171
0.1,0.99,14.314506079255807
0.1,0.99,14.488376807197994
0.1,0.99,14.631832486146266
0.1,0.99,14.858065238871717
0.1,0.99,15.054177996230038
0.1,0.99,15.189030088085218
0.1,0.99,15.357559812359256
0.1,0.99,15.573611880607302
0.1,0.99,15.792646091107201
0.1,0.99,15.943190927631434
0.1,0.99,16.11555663604676
0.1,0.99,16.283427509641456
0.1,0.99,16.494927589078003
0.1,0.99,16.654344708977334
0.1,0.99,16.794656396490637
0.1,0.99,16.936356515177323
0.1,0.99,17.138168889451833
0.1,0.99,17.310102080172697
0.1,0.99,17.4527027533409
0.1,0.99,17.625028547353622
0.25,0.01,-0.14965485392705413
0.25,0.01,-0.1243460016428326
0.25,0.01,-0.18964627928115396
0.25,0.01,-0.20765294447649296
0.25,0.01,-0.24616096667171927
0.25,0.01,-0.3613705340189064
0.25,0.01,-0.43466462652667737
0.25,0.01,-0.3502301950162803
0.25,0.01,-0.3485107989646483
0.25,0.01,-0.31734212312948173
0.25,0.01,-0.1394946765312408
0.25,0.01,-0.0782831690911916
0.25,0.01,-0.10341553826246042
0.25,0.01,-0.07062806419804701
0.25,0.01,0.055546340206188205
0.25,0.01,0.11353974995708782
0.25,0.01,-0.05854483146337941
0.25,0.01,-0.1000120834956526
0.25,0.01,-0.15640057509762428
0.25,0.01,-0.11648041175348922
0.25,0.01,-0.17503505003015007
0.25,0.01,-0.08147002344749765
0.25,0.01,0.04594490611356861
0.25,0.01,0.004167032331853449
0.25,0.01,-0.11998387351571793
0.25,0.01,-0.06489630644046684
0.25,0.01,-0.07858794933621738
0.25,0.01,-0.15408961545143995
0.25,0.01,-0.16341773017946792
0.25,0.01,-0.21190258577947674
0.25,0.01,-0.2232707257598534
0.25,0.01,-0.13092125905715335
0.25,0.01,-0.2552606644555695
0.25,0.01,-0.21677677020060315
0.25,0.01,-0.13730648607776175
0.25,0.01,-0.06434968143886266
0.25,0.01,-0.08450950823235814
0.25,0.01,-0.1350143748669126
0.25,0.01,-0.12225283221781069
0.25,0.01,-0.20140381994126955
0.25,0.01,-0.10813355480909337
0.25,0.01,-0.12401109774755525
0.25,0.01,-0.15504169475379115
0.25,0.01,-0.25804810746291196
0.25,0.01,-0.125687678474236
0.25,0.01,-0.13730618935854721
0.25,0.01,-0.12873285553570923
0.25,0.01,-0.10246181540367161
0.25,0.01,-0.1458309679997356
0.25,0.01,-0.1646357351538299
0.25,0.01,-0.06430652556895922
0.25,0.01,0.09624002643178642
0.25,0.01,0.09363212487022565
0.25,0.01,0.18574563569768543
0.25,0.01,0.2884233864668886
0.25,0.01,0.2015642745439976
0.25,0.01,0.2752754969687601
0.25,0.01,0.3529432447388672
0.25,0.01,0.3353394760068653
0.25,0.01,0.39550711870938926
0.25,0.01,0.34515648946670296
0.25,0.01,0.4327278127226606
0.25,0.01,0.4846888724830052
0.25,0.01,0.5789036847430253
0.25,0.01,0.57561382583755
0.25,0.01,0.5724734820650781
0.25,0.01,0.35373075985853575
0.25,0.01,0.34985096863084664
0.25,0.01,0.3520133710684945
0.25,0.01,0.4671219042988355
0.25,0.01,0.5187212226048246
0.25,0.01,0.5509747537328593
0.25,0.01,0.6060532388134874
0.25,0.01,0.45544145371442823
0.25,0.01,0.3991423094526141
0.25,0.01,0.33368327267810116
0.25,0.01,0.3009146084909844
0.25,0.01,0.37814813056668584
0.25,0.01,0.49355999263165984
0.25,0.01,0.48911215357928484
0.25,0.01,0.4422476758562084
0.25,0.01,0.4379739898311925
0.25,0.01,0.41676198359591865
0.25,0.01,0.5278288676040148
0.25,0.01,0.595660949206021
0.25,0.01,0.5809430139858591
0.25,0.01,0.5021941216634929
0.25,0.01,0.6285822230488236
0.25,0.01,0.6725298889427904
0.25,0.01,0.5451364263461471
0.25,0.01,0.6126476712171609
0.25,0.01,0.5946383526168972
0.25,0.01,0.7206616433650055
0.25,0.01,0.7337140663820918
0.25,0.01,0.6834171605515564
0.25,0.01,0.6837615884639803
0.25,0.01,0.6734399434036931
0.25,0.01,0.6643326805683927
0.25,0.01,0.618587554020138
0.25,0.01,0.5673343872155243
0.25,0.05,-0.10699445793487095
0.25,0.05,-0.05046042833415232
0.25,0.05,-0.07629695408193271
0.25,0.05,-0.059210681230355
0.25,0.05,-0.05821993256414526
0.25,0.05,-0.13232713051375988
0.25,0.05,-0.16421606545693201
0.25,0.05,-0.03497077126310444
0.25,0.05,0.007850699495445923
0.25,0.05,0.0774100919579972
0.25,0.05,0.28394515976052226
0.25,0.05,0.38397246111755656
0.25,0.05,0.39162772408198876
0.25,0.05,0.4708048231142463
0.25,0.05,0.6346455504666935
0.25,0.05,0.7211460521116919
0.25,0.05,0.589842116412914
0.25,0.05,0.5857460507562173
0.25,0.05,0.5599040780789935
0.25,0.05,0.6233483833429858
0.25,0.05,0.6079267239629793
0.25,0.05,0.7289504229062267
0.25,0.05,0.8787334117782635
0.25,0.05,0.8764347911484727
0.25,0.05,0.7945121900483514
0.25,0.05,0.882769979628911
0.25,0.05,0.909244751930963
0.25,0.05,0.869527562965196
0.25,0.05,0.9017640329781074
0.25,0.05,0.8924190913554
0.25,0.05,0.9175148279369054
0.25,0.05,1.0381757755733432
0.25,0.05,0.9552005108339827
0.25,0.05,1.0247229077201752
0.25,0.05,1.1359090636316864
0.25,0.05,1.2423477113679837
0.25,0.05,1.2639104502539595
0.25,0.05,1.2448947790978266
0.25,0.05,1.2953663450647568
0.25,0.05,1.2592329088400547
0.25,0.05,1.3764273477706297
0.25,0.05,1.4041913527355305
0.25,0.05,1.402428621521004
0.25,0.05,1.3445258050555466
0.25,0.05,1.504666658095573
0.25,0.05,1.5331199718573814
0.25,0.05,1.5656301081546715
0.25,0.05,1.6338229140157097
0.25,0.05,1.6332704208092181
0.25,0.05,1.6537609596305103
0.25,0.05,1.7836131318246515
0.25,0.05,1.9702159732568418
0.25,0.05,2.0104398493506324
0.25,0.05,2.1366858692569224
0.25,0.05,2.2750117380939656
0.25,0.05,2.2276137461469574
0.25,0.05,2.3126580028046817
0.25,0.05,2.418020652465785
0.25,0.05,2.4362897798641256
0.25,0.05,2.516393123871339
0.25,0.05,2.5070785866683707
0.25,0.05,2.626038705984371
0.25,0.05,2.70470135495421
0.25,0.05,2.8231336586245703
0.25,0.05,2.855786710960814
0.25,0.05,2.882574217415268
0.25,0.05,2.7087584200042727
0.25,0.05,2.736374971686814
0.25,0.05,2.7757243870575223
0.25,0.05,2.926016952132372
0.25,0.05,3.017001483919131
0.25,0.05,3.082692824824349
0.25,0.05,3.1712330904566386
0.25,0.05,3.0499921823116836
0.25,0.05,3.036322193181064
0.25,0.05,3.009785085682239
0.25,0.05,3.015570295643073
0.25,0.05,3.1222662278568123
0.25,0.05,3.269434814790827
0.25,0.05,3.3069275005656493
0.25,0.05,3.3054816258878503
0.25,0.05,3.3347851906249133
0.25,0.05,3.347482688045517
0.25,0.05,3.4946640662856225
0.25,0.05,3.5922395617346723
0.25,0.05,3.6129269545548652
0.25,0.05,3.570723130111176
0.25,0.05,3.7291852874472795
0.25,0.05,3.8123593119944843
0.25,0.05,3.7254303924107006
0.25,0.05,3.819313878041555
0.25,0.05,3.83701754472348
0.25,0.05,3.988702744632647
0.25,0.05,4.030433186843695
0.25,0.05,4.011754579719508
0.25,0.05,4.043481436752671
0.25,0.05,4.070541505514797
0.25,0.05,4.0959507751060755
0.25,0.05,4.087258187271473
0.25,0.05,4.073303187377178
0.25,0.1,-0.0728363062758346
0.25,0.1,0.005746220935604285
0.25,0.1,0.011742785936632139
0.25,0.1,0.059325234446679254
0.25,0.1,0.09190669740090218
0.25,0.1,0.05315149716738432
0.25,0.1,0.057505255277419565
0.25,0.1,0.22543395792473397
0.25,0.1,0.3033929314060213
0.25,0.1,0.403571068533795
0.25,0.1,0.6323767723569009
0.25,0.1,0.7642756416076342
0.25,0.1,0.7973974453712955
0.25,0.1,0.914373307319682
0.25,0.1,1.1051453537314977
0.25,0.1,1.2135518229793618
0.25,0.1,1.1178909181647185
0.25,0.1,1.1444995600214263
0.25,0.1,1.1411464039412031
0.25,0.1,1.2225602335716523
0.25,0.1,1.2413774273604332
0.25,0.1,1.3822473651042984
0.25,0.1,1.548068748780004
0.25,0.1,1.5769275572751944
0.25,0.1,1.5288849125395672
0.25,0.1,1.6438972571120587
0.25,0.1,1.7054588054252235
0.25,0.1,1.6963015025013988
0.25,0.1,1.7617991157700388
0.25,0.1,1.7859600628321317
0.25,0.1,1.8399085703923816
0.25,0.1,1.9829294291480934
0.25,0.1,1.9336584625336712
0.25,0.1,2.0267702608870337
0.25,0.1,2.1620101252851285
0.25,0.1,2.2964601767809825
0.25,0.1,2.3515556580577766
0.25,0.1,2.3592605103554334
0.25,0.1,2.4385476230178327
0.25,0.1,2.437555401805348
0.25,0.1,2.571115992215141
0.25,0.1,2.6337058599002816
0.25,0.1,2.654734081266355
0.25,0.1,2.6357292757001147
0.25,0.1,2.8168483503960218
0.25,0.1,2.8774383186120076
0.25,0.1,2.926938550628236
0.25,0.1,3.028976360873223
0.25,0.1,3.0628111807950376
0.25,0.1,3.115580961158841
0.25,0.1,3.267389626151001
0.25,0.1,3.4724388323824655
0.25,0.1,3.5443209942725815
0.25,0.1,3.6947304866299504
0.25,0.1,3.860427157629445
0.25,0.1,3.844875414844225
0.25,0.1,3.93483756510426
0.25,0.1,4.0619937844995775
0.25,0.1,4.109796832269154
0.25,0.1,4.205236050221188
0.25,0.1,4.228995246446814
0.25,0.1,4.373743870707287
0.25,0.1,4.474242186716268
0.25,0.1,4.610399163580212
0.25,0.1,4.672393257464975
0.25,0.1,4.722628983984691
0.25,0.1,4.586843054779649
0.25,0.1,4.640934584856126
0.25,0.1,4.710422733269056
0.25,0.1,4.8883715282850915
0.25,0.1,5.013042634316548
0.25,0.1,5.104199391009487
0.25,0.1,5.221442129593768
0.25,0.1,5.1268105852904995
0.25,0.1,5.149076560766929
0.25,0.1,5.153571216324721
0.25,0.1,5.191456595878336
0.25,0.1,5.320982104131431
0.25,0.1,5.492560177794488
0.25,0.1,5.564773293937932
0.25,0.1,5.5994061280113385
0.25,0.1,5.653614732835862
0.25,0.1,5.690966005181878
0.25,0.1,5.865619203997568
0.25,0.1,5.985642837755535
0.25,0.1,6.033106478847969
0.25,0.1,6.020877986699958
0.25,0.1,6.20122737279128
0.25,0.1,6.314489493262215
0.25,0.1,6.26357472045656
0.25,0.1,6.377361531808816
0.25,0.1,6.423635461269015
0.25,0.1,6.592873964033004
0.25,0.1,6.65807838662009
0.25,0.1,6.664511627305885
0.25,0.1,6.719660034023548
0.25,0.1,6.777292996598192
0.25,0.1,6.82934713619548
0.25,0.1,6.852326945458174
0.25,0.1,6.868935839958539
0.25,0.25,-0.01592592021268735
0.25,0.25,0.09186136132050793
0.25,0.25,0.14966054564770737
0.25,0.25,0.25403019618372813
0.25,0.25,0.3370256990027478
0.25,0.25,0.3605965414746084
0.25,0.25,0.43108586450161646
0.25,0.25,0.671851951886774
0.25,0.25,0.8119551352688852
0.25,0.25,0.9609022828957432
0.25,0.25,1.225640104672836
0.25,0.25,1.4110013944573794
0.25,0.25,1.4835048306371235
0.25,0.25,1.663081318167503
0.25,0.25,1.8895898678086809
0.25,0.25,2.0316381773504837
0.25,0.25,2.0017365873149267
0.25,0.25,2.0810405369972145
0.25,0.25,2.110610099003388
0.25,0.25,2.2193609901406823
0.25,0.25,2.293770031959351
0.25,0.25,2.4617037977021887
0.25,0.25,2.6482908292872267
0.25,0.25,2.72719170256579
0.25,0.25,2.732606455551725
0.25,0.25,2.8918814164263438
0.25,0.25,3.0192387028909593
0.25,0.25,3.0633151729227777
0.25,0.25,3.1832410537501374
0.25,0.25,3.2677451228292327
0.25,0.25,3.3669702322976747
0.25,0.25,3.546326342221114
0.25,0.25,3.5534519926916204
0.25,0.25,3.681892136521178
0.25,0.25,3.851927583219471
0.25,0.25,4.034108594359161
0.25,0.25,4.143317120576455
0.25,0.25,4.200319839760219
0.25,0.25,4.324854738687691
0.25,0.25,4.383394956947903
0.25,0.25,4.5380655635220535
0.25,0.25,4.6565364387768255
0.25,0.25,4.7139527733233635
0.25,0.25,4.767140470880825
0.25,0.25,4.977772800829101
0.25,0.25,5.0909871481097895
0.25,0.25,5.163430058700456
0.25,0.25,5.321433938925821
0.25,0.25,5.4112610385722775
0.25,0.25,5.518200199518674
0.25,0.25,5.704558579692247
0.25,0.25,5.931417304077783
0.25,0.25,6.04905822913986
0.25,0.25,6.227479038901535
0.25,0.25,6.435380829641872
0.25,0.25,6.472275191531992
0.25,0.25,6.559873580789073
0.25,0.25,6.722824956163265
0.25,0.25,6.821310476674753
0.25,0.25,6.941665910010357
0.25,0.25,7.0203763052166295
0.25,0.25,7.210197831826079
0.25,0.25,7.349638975486641
0.25,0.25,7.510943666233359
0.25,0.25,7.622498552763943
0.25,0.25,7.709628729445527
0.25,0.25,7.640748509410514
0.25,0.25,7.741166475457916
0.25,0.25,7.861914330312146
0.25,0.25,8.085113006879425
0.25,0.25,8.270997733430718
0.25,0.25,8.400647912870411
0.25,0.25,8.56997555946164
0.25,0.25,8.52801040673711
0.25,0.25,8.612070652675143
0.25,0.25,8.667096574824939
0.25,0.25,8.760246205897005
0.25,0.25,8.924341594933466
0.25,0.25,9.134197153806653
0.25,0.25,9.265783441992085
0.25,0.25,9.359837415808371
0.25,0.25,9.450702109597174
0.25,0.25,9.522013593250804
0.25,0.25,9.737932248221256
0.25,0.25,9.891431817420724
0.25,0.25,9.977917821987944
0.25,0.25,10.017774226317982
0.25,0.25,10.221480055138713
0.25,0.25,10.381567314516985
0.25,0.25,10.397518582622666
0.25,0.25,10.539944791970413
0.25,0.25,10.632213273174472
0.25,0.25,10.82095032814047
0.25,0.25,10.92460021024641
0.25,0.25,10.97349255377216
0.25,0.25,11.063472583061667
0.25,0.25,11.173584050479576
0.25,0.25,11.267714859818994
0.25,0.25,11.34850767438786
0.25,0.25,11.414538638481048
0.25,0.5,0.02423565913271153
0.25,0.5,0.1420876770862014
0.25,0.5,0.23380356468514574
0.25,0.5,0.3874194456244977
0.25,0.5,0.5010129341920617
0.25,0.5,0.5693473167772858
0.25,0.5,0.6917218936998015
0.25,0.5,0.996248333741466
0.25,0.5,1.18159621141489
0.25,0.5,1.3589676832672737
0.25,0.5,1.6485605597002788
0.25,0.5,1.8700004789251956
0.25,0.5,1.9666177706609247
0.25,0.5,2.186486918877115
