alpha,gamma,graph type,entropy
0.25,0.1,lattice,22.563057403415065
0.25,0.1,lattice,22.483990362589932
0.25,0.1,lattice,22.287411185839602
0.25,0.1,lattice,22.55746911785038
0.25,0.1,lattice,22.264965665044954
0.25,0.1,lattice,21.419507439517655
0.25,0.1,lattice,22.11434991154971
0.25,0.1,lattice,20.72923517206099
0.25,0.1,lattice,21.879466034424052
0.25,0.1,lattice,22.481575811143003
0.25,0.1,lattice,21.847895716891863
0.25,0.1,lattice,21.68703107569042
0.25,0.1,lattice,21.46138800715272
0.25,0.1,lattice,21.980531100339718
0.25,0.1,lattice,22.605910104247673
0.25,0.1,lattice,21.88197556437449
0.25,0.1,lattice,21.037061587406857
0.25,0.1,lattice,22.56936992590267
0.25,0.1,lattice,22.662485873089825
0.25,0.1,lattice,22.05602344499004
0.25,0.1,lattice,22.418841270883437
0.25,0.1,lattice,21.936878613811647
0.25,0.1,lattice,23.01733517715561
0.25,0.25,modular,22.120346191004295
0.25,0.25,modular,21.593103920638246
0.25,0.25,modular,21.054306101981087
0.25,0.25,modular,22.747690924868582
0.25,0.25,modular,22.579918879461168
0.25,0.25,modular,21.607042137830245
0.25,0.25,modular,21.69283876832127
0.25,0.25,modular,22.270237262427653
0.25,0.25,modular,22.545343454182643
0.25,0.25,modular,22.227396744465032
0.25,0.25,modular,23.295176971136808
0.25,0.25,modular,22.19581544934698
0.25,0.25,modular,22.12885579911407
0.25,0.25,modular,21.747308315246208
0.25,0.25,modular,22.278268421356845
0.25,0.25,modular,22.216154162900366
0.25,0.25,modular,21.40349535508127
0.25,0.25,modular,21.114811383559775
0.25,0.25,modular,22.140426630165358
0.25,0.25,modular,22.560218907396965
0.25,0.25,modular,22.142651823067354
0.25,0.25,modular,22.177864808493638
0.25,0.25,modular,22.674967457475
0.25,0.25,modular,22.517629829428444
0.25,0.25,modular,22.80881715890508
0.25,0.25,modular,21.954707339866744
0.25,0.25,modular,22.135993581015803
0.25,0.25,modular,23.01539341671765
0.25,0.25,modular,22.553842566413728
0.25,0.25,modular,21.872326464853252
0.25,0.25,modular,21.9728741199529
0.25,0.25,modular,22.17278120514496
0.25,0.25,modular,21.23076891259792
0.25,0.25,modular,22.943226320636285
0.25,0.25,modular,23.49941110969602
0.25,0.25,modular,22.130069574172623
0.25,0.25,modular,23.013383352770788
0.25,0.25,modular,21.979300106160718
0.25,0.25,modular,22.049599185385723
0.25,0.25,modular,21.763365126723833
0.25,0.25,modular,23.042769553210086
0.25,0.25,modular,22.19988605092432
0.25,0.25,modular,21.37556262476069
0.25,0.25,modular,22.796556562582893
0.25,0.25,modular,22.53138366457577
0.25,0.25,modular,22.162015469578783
0.25,0.25,modular,22.363582356642716
0.25,0.25,modular,22.078680512362745
0.25,0.25,modular,22.494210502840723
0.25,0.25,modular,22.14931251976074
0.25,0.25,modular,22.281157225147453
0.25,0.25,modular,22.168696309935733
0.25,0.25,modular,22.097952755577978
0.25,0.25,modular,21.81185278223122
0.25,0.25,modular,22.314372062494392
0.25,0.25,modular,22.616535481307846
0.25,0.25,modular,22.408695078724513
0.25,0.25,modular,22.685132097651618
0.25,0.25,modular,22.198137243505286
0.25,0.25,modular,22.518248139646104
0.25,0.25,modular,22.32506646410316
0.25,0.25,modular,22.55345873779943
0.25,0.25,modular,21.8102088280201
0.25,0.25,modular,22.399891379973
0.25,0.25,modular,22.062898052963575
0.25,0.25,modular,21.576225405815748
0.25,0.25,modular,22.74151218133601
0.25,0.25,modular,21.59198275395274
0.25,0.25,modular,21.69224720188551
0.25,0.25,modular,22.599477447663975
0.25,0.25,modular,22.05724259802301
0.25,0.25,modular,21.58904324258777
0.25,0.25,modular,22.517254654674332
0.25,0.25,modular,22.019219040323236
0.25,0.25,modular,21.957021092712644
0.25,0.25,modular,21.75572175479288
0.25,0.25,modular,22.406219973893727
0.25,0.25,modular,22.477746015668735
0.25,0.25,modular,23.134589669696545
0.25,0.25,modular,22.286770703786814
0.25,0.25,modular,22.755767152421736
0.25,0.25,modular,22.74862201030807
0.25,0.25,modular,22.89784329249313
0.25,0.25,modular,21.670227276559263
0.25,0.25,modular,22.136424778991238
0.25,0.25,modular,21.88555425787102
0.25,0.25,modular,22.209030424804016
0.25,0.25,modular,22.085384802227804
0.25,0.25,modular,22.828265241612403
0.25,0.25,modular,21.283483558023633
0.25,0.25,modular,22.340497847076456
0.25,0.25,modular,22.383605281047707
0.25,0.25,modular,22.5044059801232
0.25,0.25,modular,22.53827746418071
0.25,0.25,modular,22.458894930803723
0.25,0.25,modular,22.896737133477515
0.25,0.25,modular,21.802478558614084
0.25,0.25,modular,21.7462819722465
0.25,0.25,modular,22.745617657855
0.25,0.25,modular,22.46104081950737
0.25,0.25,lattice,24.277509009206504
0.25,0.25,lattice,25.090412230921427
0.25,0.25,lattice,24.686715070324688
0.25,0.25,lattice,24.917595000819368
0.25,0.25,lattice,24.64093538316423
0.25,0.25,lattice,25.334939682451513
0.25,0.25,lattice,25.957158861374374
0.25,0.25,lattice,24.51765604491309
0.25,0.25,lattice,25.004302354669825
0.25,0.25,lattice,24.905297304676463
0.25,0.25,lattice,25.26211551098975
0.25,0.25,lattice,24.955452167382763
0.25,0.25,lattice,25.57131992045982
0.25,0.25,lattice,25.27232983214966
0.25,0.25,lattice,25.06590463145505
0.25,0.25,lattice,24.261361120841425
0.25,0.25,lattice,25.413830807961787
0.25,0.25,lattice,25.480785626995242
0.25,0.25,lattice,24.625201662126216
0.25,0.25,lattice,25.613307893317483
0.25,0.25,lattice,25.94685273652965
0.25,0.25,lattice,25.312626546933714
0.25,0.25,lattice,24.717350041524917
0.25,0.25,lattice,25.3895181598522
0.25,0.25,lattice,25.337505534381123
0.25,0.25,lattice,25.83356315171185
0.25,0.25,lattice,25.77257339508276
0.25,0.25,lattice,24.465227839735995
0.25,0.25,lattice,24.349697186177004
0.25,0.25,lattice,25.392661658379982
0.25,0.25,lattice,25.505726383772682
0.25,0.25,lattice,23.597378182216815
0.25,0.25,lattice,25.08545853780665
0.25,0.25,lattice,24.56578335807749
0.25,0.25,lattice,25.51140381082195
0.25,0.25,lattice,25.03918933253115
0.25,0.25,lattice,25.32447868916059
0.25,0.25,lattice,25.10735128115307
0.25,0.25,lattice,24.73219194853835
0.25,0.25,lattice,25.501612803429822
0.25,0.25,lattice,25.368973188841206
0.25,0.25,lattice,26.010401863092532
0.25,0.25,lattice,24.218063798795203
0.25,0.25,lattice,25.27645193412993
0.25,0.25,lattice,25.531254470014584
0.25,0.25,lattice,24.752089334705353
0.25,0.25,lattice,24.91706515194079
0.25,0.25,lattice,25.066794431207686
0.25,0.25,lattice,24.208526627206503
0.25,0.25,lattice,25.242645299761858
0.25,0.25,lattice,24.637006053992334
0.25,0.25,lattice,24.34604651835809
0.25,0.25,lattice,25.459964991444494
0.25,0.25,lattice,24.58291767683936
0.25,0.25,lattice,24.378151962705527
0.25,0.25,lattice,25.19584094400993
0.25,0.25,lattice,25.835196398259466
0.25,0.25,lattice,25.448276848095432
0.25,0.25,lattice,23.955835171709737
0.25,0.25,lattice,24.79447009885957
0.25,0.25,lattice,25.03191795895279
0.25,0.25,lattice,24.4254743265785
0.25,0.25,lattice,25.585016894045047
0.25,0.25,lattice,25.55710304866912
0.25,0.25,lattice,25.073187212585573
0.25,0.25,lattice,25.125004742111464
0.25,0.25,lattice,23.664122898438258
0.25,0.25,lattice,25.235184825716914
0.25,0.25,lattice,25.159103625284622
0.25,0.25,lattice,23.93374029033348
0.25,0.25,lattice,25.336871860328653
0.25,0.25,lattice,25.76310530802138
0.25,0.25,lattice,25.91273344552259
0.25,0.25,lattice,24.985771058151137
0.25,0.25,lattice,24.780730377609878
0.25,0.25,lattice,25.21265656040898
0.25,0.25,lattice,25.528189918808096
0.25,0.25,lattice,25.81993299942932
0.25,0.25,lattice,25.773808597208912
0.25,0.25,lattice,25.656845665624466
0.25,0.25,lattice,25.83474496649675
0.25,0.25,lattice,25.561696898330617
0.25,0.25,lattice,24.753336992115322
0.25,0.25,lattice,25.463588953513003
0.25,0.25,lattice,24.043376016025707
0.25,0.25,lattice,25.066645736523583
0.25,0.25,lattice,25.807159755326875
0.25,0.25,lattice,25.164480506111346
0.25,0.25,lattice,25.020297637354574
0.25,0.25,lattice,24.73985000190858
0.25,0.25,lattice,25.231331398486155
0.25,0.25,lattice,25.884523400000354
0.25,0.25,lattice,25.057881207559447
0.25,0.25,lattice,24.198333554718587
0.25,0.25,lattice,25.768161169640322
0.25,0.25,lattice,25.812843617611563
0.25,0.25,lattice,25.473170775317527
0.25,0.25,lattice,25.895627170905097
0.25,0.25,lattice,25.27287018397307
0.25,0.25,lattice,26.304380542432444
0.25,0.5,modular,23.79643664182168
0.25,0.5,modular,23.334904500672778
0.25,0.5,modular,22.690715612775854
0.25,0.5,modular,24.54250470401586
0.25,0.5,modular,24.615764840152814
0.25,0.5,modular,23.936852474987145
0.25,0.5,modular,23.115791390056863
0.25,0.5,modular,24.152930104389974
0.25,0.5,modular,24.59118366205709
0.25,0.5,modular,23.98487238225055
0.25,0.5,modular,25.022478336083996
0.25,0.5,modular,24.157847092040242
0.25,0.5,modular,23.999929083458426
0.25,0.5,modular,23.650138350257826
0.25,0.5,modular,24.09317562305001
0.25,0.5,modular,24.23393442320181
0.25,0.5,modular,23.3025185844375
0.25,0.5,modular,23.308756260527435
0.25,0.5,modular,23.940405863373158
0.25,0.5,modular,24.83976095303487
0.25,0.5,modular,24.32261534103713
0.25,0.5,modular,24.14682522800907
0.25,0.5,modular,24.594817545416312
0.25,0.5,modular,24.403072983593482
0.25,0.5,modular,24.614089756044685
0.25,0.5,modular,24.08956089918783
0.25,0.5,modular,24.020393629928098
0.25,0.5,modular,24.77578849645346
0.25,0.5,modular,24.242590486484836
0.25,0.5,modular,23.834287522535874
0.25,0.5,modular,24.07881180518846
0.25,0.5,modular,23.957983577334197
0.25,0.5,modular,22.83703316927643
0.25,0.5,modular,24.473868188144856
0.25,0.5,modular,25.43561871119525
0.25,0.5,modular,24.100376930062183
0.25,0.5,modular,25.004198178914862
0.25,0.5,modular,23.697136477061292
0.25,0.5,modular,23.895404166743223
0.25,0.5,modular,23.444781167351714
0.25,0.5,modular,25.165305228693718
0.25,0.5,modular,24.197032218675943
0.25,0.5,modular,23.19127106424208
0.25,0.5,modular,24.77691194829665
0.25,0.5,modular,24.31736729991242
0.25,0.5,modular,24.108222708470475
0.25,0.5,modular,24.294322348166517
0.25,0.5,modular,24.02104104325149
0.25,0.5,modular,24.614915387712145
0.25,0.5,modular,24.004607448413267
0.25,0.5,modular,24.44552871397902
0.25,0.5,modular,23.8826505576734
0.25,0.5,modular,23.902732551163822
0.25,0.5,modular,23.65261166407497
0.25,0.5,modular,24.154822274948998
0.25,0.5,modular,24.537595211919285
0.25,0.5,modular,24.344711765636333
0.25,0.5,modular,24.52582626608684
0.25,0.5,modular,24.183775419294044
0.25,0.5,modular,24.525322192755652
0.25,0.5,modular,24.34681064970197
0.25,0.5,modular,24.563250347870042
0.25,0.5,modular,23.484387197585754
0.25,0.5,modular,24.59515761848686
0.25,0.5,modular,24.013624561187516
0.25,0.5,modular,23.41152772887836
0.25,0.5,modular,24.55770342435918
0.25,0.5,modular,23.179809182727602
0.25,0.5,modular,23.504559412397832
0.25,0.5,modular,24.463854801546624
0.25,0.5,modular,23.901451264273494
0.25,0.5,modular,23.41410379797534
0.25,0.5,modular,24.456553520790493
0.25,0.5,modular,23.7186111367945
0.25,0.5,modular,23.93910068229378
0.25,0.5,modular,23.609787349086165
0.25,0.5,modular,24.461530686150788
0.25,0.5,modular,24.52013572939713
0.25,0.5,modular,25.12237920181363
0.25,0.5,modular,24.259593531969642
0.25,0.5,modular,24.480860246049545
0.25,0.5,modular,24.56135654215111
0.25,0.5,modular,24.74821157559196
0.25,0.5,modular,23.70744605412893
0.25,0.5,modular,24.200628817505702
0.25,0.5,modular,23.6370738277403
0.25,0.5,modular,24.355962341284147
0.25,0.5,modular,23.930726892801985
0.25,0.5,modular,24.81688494118378
0.25,0.5,modular,23.222182318295467
0.25,0.5,modular,24.223421764186725
0.25,0.5,modular,24.38009699849689
0.25,0.5,modular,24.471132992040992
0.25,0.5,modular,24.350111885971096
0.25,0.5,modular,24.333357061774684
0.25,0.5,modular,24.807137117689443
0.25,0.5,modular,23.72192602647352
0.25,0.5,modular,23.704200135691572
0.25,0.5,modular,24.850191424209296
0.25,0.5,modular,24.453447975911285
0.25,0.5,lattice,27.06530359142376
0.25,0.5,lattice,27.913399097220733
0.25,0.5,lattice,27.416085396751413
0.25,0.5,lattice,27.846340283746994
0.25,0.5,lattice,27.725260104997446
0.25,0.5,lattice,28.41572489900828
0.25,0.5,lattice,28.653922240110752
0.25,0.5,lattice,27.49115050470607
0.25,0.5,lattice,27.92126134091033
0.25,0.5,lattice,27.887147698780467
0.25,0.5,lattice,28.16834121468994
0.25,0.5,lattice,27.798086823170525
0.25,0.5,lattice,28.619555249525362
0.25,0.5,lattice,28.39888808624839
0.25,0.5,lattice,27.937872782703035
0.25,0.5,lattice,27.337119554738997
0.25,0.5,lattice,28.243859311175296
0.25,0.5,lattice,28.33358176460188
0.25,0.5,lattice,27.353884741961096
0.25,0.5,lattice,28.616515087455145
0.25,0.5,lattice,28.897570566954645
0.25,0.5,lattice,28.285872046032004
0.25,0.5,lattice,27.8015216568931
0.25,0.5,lattice,28.350460205133537
0.25,0.5,lattice,28.150438444903408
0.25,0.5,lattice,28.74244286015549
0.25,0.5,lattice,28.66652250270134
0.25,0.5,lattice,27.619679456532094
0.25,0.5,lattice,27.26011846191298
0.25,0.5,lattice,28.213110890002174
0.25,0.5,lattice,28.235217759234907
0.25,0.5,lattice,26.447937726110702
0.25,0.5,lattice,27.939292924555364
0.25,0.5,lattice,27.358057097310635
0.25,0.5,lattice,28.313174143199586
0.25,0.5,lattice,28.000405769568953
0.25,0.5,lattice,28.21009992423405
0.25,0.5,lattice,28.067056252196643
0.25,0.5,lattice,27.429712008584026
0.25,0.5,lattice,28.40941390591646
0.25,0.5,lattice,28.335672494829772
0.25,0.5,lattice,29.099990631666337
0.25,0.5,lattice,27.03548688189847
0.25,0.5,lattice,28.073449123982485
0.25,0.5,lattice,28.43938671544564
0.25,0.5,lattice,27.807579880122944
0.25,0.5,lattice,27.927938651106608
0.25,0.5,lattice,27.922570558065605
0.25,0.5,lattice,27.128100897089745
0.25,0.5,lattice,28.134034165675786
0.25,0.5,lattice,27.71803527882257
0.25,0.5,lattice,27.408675588827364
0.25,0.5,lattice,28.428136175430865
0.25,0.5,lattice,27.335946169459355
0.25,0.5,lattice,27.40038433674634
0.25,0.5,lattice,28.285347390388
0.25,0.5,lattice,28.86959268160488
0.25,0.5,lattice,28.404541890868977
0.25,0.5,lattice,27.166442585127484
0.25,0.5,lattice,27.80951322834256
0.25,0.5,lattice,27.99757096779551
0.25,0.5,lattice,27.314043481380708
0.25,0.5,lattice,28.471121318126507
0.25,0.5,lattice,28.61347023061416
0.25,0.5,lattice,27.934171379974067
0.25,0.5,lattice,28.246786305854474
0.25,0.5,lattice,26.52765409391423
0.25,0.5,lattice,27.93155567488639
0.25,0.5,lattice,28.102335669278997
0.25,0.5,lattice,26.574267314619348
0.25,0.5,lattice,28.099642709712235
0.25,0.5,lattice,28.703462351170845
0.25,0.5,lattice,28.70417680822775
0.25,0.5,lattice,27.93657481782393
0.25,0.5,lattice,27.70606029015447
0.25,0.5,lattice,27.87027631479659
0.25,0.5,lattice,28.390186297304023
0.25,0.5,lattice,28.742961021487243
0.25,0.5,lattice,28.67589748629707
0.25,0.5,lattice,28.652962063522196
0.25,0.5,lattice,28.756796315672503
0.25,0.5,lattice,28.487764856711767
0.25,0.5,lattice,27.7371628166943
0.25,0.5,lattice,28.45055417537098
0.25,0.5,lattice,27.066854308055817
0.25,0.5,lattice,27.97019633267687
0.25,0.5,lattice,28.742547424107002
0.25,0.5,lattice,28.184229097289887
0.25,0.5,lattice,27.961817103478698
0.25,0.5,lattice,27.71371104109242
0.25,0.5,lattice,28.110513364590545
0.25,0.5,lattice,28.863149613374972
0.25,0.5,lattice,27.85309218972361
0.25,0.5,lattice,27.017084914425674
0.25,0.5,lattice,28.629712805465033
0.25,0.5,lattice,28.614484385870956
0.25,0.5,lattice,28.53012411277797
0.25,0.5,lattice,29.000856407617896
0.25,0.5,lattice,28.331397674494625
0.25,0.5,lattice,29.269255895401045
0.25,0.75,modular,24.75432305131977
0.25,0.75,modular,24.344089248506947
0.25,0.75,modular,23.65571897726293
0.25,0.75,modular,25.570141497032306
0.25,0.75,modular,25.834896127775195
0.25,0.75,modular,25.365081212665423
0.25,0.75,modular,23.924888605521637
0.25,0.75,modular,25.26147727721201
0.25,0.75,modular,25.81835678587926
0.25,0.75,modular,25.0195150753566
0.25,0.75,modular,26.005452859922336
0.25,0.75,modular,25.348519020540564
0.25,0.75,modular,25.143781628900356
0.25,0.75,modular,24.779644222308548
0.25,0.75,modular,25.14888063958174
0.25,0.75,modular,25.437733634351297
0.25,0.75,modular,24.431827825609542
0.25,0.75,modular,24.64025561433691
0.25,0.75,modular,25.001518635839105
0.25,0.75,modular,26.22592565548042
0.25,0.75,modular,25.69231474598441
0.25,0.75,modular,25.278129474329127
0.25,0.75,modular,25.749146867438384
0.25,0.75,modular,25.47197124887897
0.25,0.75,modular,25.660190689612847
0.25,0.75,modular,25.351927011548455
0.25,0.75,modular,25.14237008470472
0.25,0.75,modular,25.82070391606981
0.25,0.75,modular,25.249662440521046
0.25,0.75,modular,25.007465725745213
0.25,0.75,modular,25.373057034091193
0.25,0.75,modular,25.022034447996404
0.25,0.75,modular,23.750404783245017
0.25,0.75,modular,25.389806069451637
0.25,0.75,modular,26.555148447257615
0.25,0.75,modular,25.309405714751122
0.25,0.75,modular,26.177948112243957
0.25,0.75,modular,24.72089595574434
0.25,0.75,modular,25.02365675801659
0.25,0.75,modular,24.434832274420515
0.25,0.75,modular,26.45498069647367
0.25,0.75,modular,25.405283137206432
0.25,0.75,modular,24.23302738318265
0.25,0.75,modular,25.98093914155678
0.25,0.75,modular,25.375750160130515
0.25,0.75,modular,25.273694715155692
0.25,0.75,modular,25.44257059579337
0.25,0.75,modular,25.18649148482198
0.25,0.75,modular,25.86785188866681
0.25,0.75,modular,25.104353730536786
0.25,0.75,modular,25.765296724312982
0.25,0.75,modular,24.876824484408424
0.25,0.75,modular,24.934779684191675
0.25,0.75,modular,24.701709494365517
0.25,0.75,modular,25.23535896467899
0.25,0.75,modular,25.68058914523492
0.25,0.75,modular,25.49274723291183
0.25,0.75,modular,25.620753376690484
0.25,0.75,modular,25.396795253702322
0.25,0.75,modular,25.69933088247879
0.25,0.75,modular,25.573294611103172
0.25,0.75,modular,25.77395285206478
0.25,0.75,modular,24.43771831508611
0.25,0.75,modular,25.902697773456104
0.25,0.75,modular,25.18374884473524
0.25,0.75,modular,24.49633651979959
0.25,0.75,modular,25.672514505243548
0.25,0.75,modular,24.087861841621255
0.25,0.75,modular,24.527667623306282
0.25,0.75,modular,25.563845785299527
0.25,0.75,modular,24.980874727806984
0.25,0.75,modular,24.4673738169449
0.25,0.75,modular,25.58466362778494
0.25,0.75,modular,24.689923746527516
0.25,0.75,modular,25.157901032893726
0.25,0.75,modular,24.683326328911633
0.25,0.75,modular,25.69071782896199
0.25,0.75,modular,25.74030516892209
0.25,0.75,modular,26.309865983110278
0.25,0.75,modular,25.40507808943475
0.25,0.75,modular,25.520932121250794
0.25,0.75,modular,25.627572969758585
0.25,0.75,modular,25.834171657740672
0.25,0.75,modular,24.941104977639824
0.25,0.75,modular,25.40003886852619
0.25,0.75,modular,24.68426355954201
0.25,0.75,modular,25.66510837935177
0.25,0.75,modular,25.01606049939899
0.25,0.75,modular,26.016872117467223
0.25,0.75,modular,24.365563257435234
0.25,0.75,modular,25.337164184615517
0.25,0.75,modular,25.591444061397326
0.25,0.75,modular,25.667239468635977
0.25,0.75,modular,25.41276290886319
0.25,0.75,modular,25.466638345442156
0.25,0.75,modular,25.94136783390325
0.25,0.75,modular,24.885630681507816
0.25,0.75,modular,24.855481280503874
0.25,0.75,modular,26.144505702560167
0.25,0.75,modular,25.640827726849512
0.25,0.75,lattice,28.70016522738478
0.25,0.75,lattice,29.550184890264784
0.25,0.75,lattice,29.021705910664195
0.25,0.75,lattice,29.574797992127735
0.25,0.75,lattice,29.56931673287179
0.25,0.75,lattice,30.230533881983845
0.25,0.75,lattice,30.18212719656608
0.25,0.75,lattice,29.2615747391452
0.25,0.75,lattice,29.67639791298008
0.25,0.75,lattice,29.658054320639284
0.25,0.75,lattice,29.87651563226347
0.25,0.75,lattice,29.460918225650893
0.25,0.75,lattice,30.436425283277387
0.25,0.75,lattice,30.219630664720334
0.25,0.75,lattice,29.603127695658355
0.25,0.75,lattice,29.159648677985608
0.25,0.75,lattice,29.880413478370627
0.25,0.75,lattice,30.010485094046988
0.25,0.75,lattice,28.950339457710257
0.25,0.75,lattice,30.37779247187214
0.25,0.75,lattice,30.618999018787687
0.25,0.75,lattice,30.018945129218935
0.25,0.75,lattice,29.648614263275263
0.25,0.75,lattice,30.115862940813088
0.25,0.75,lattice,29.754547717355514
0.25,0.75,lattice,30.42453106366802
0.25,0.75,lattice,30.323492314191615
0.25,0.75,lattice,29.53640332762233
0.25,0.75,lattice,28.948118399342516
0.25,0.75,lattice,29.82703607806677
0.25,0.75,lattice,29.79990790059419
0.25,0.75,lattice,28.109353523847123
0.25,0.75,lattice,29.661380599326755
0.25,0.75,lattice,29.00374548619448
0.25,0.75,lattice,29.908181854336036
0.25,0.75,lattice,29.731425907628584
0.25,0.75,lattice,29.888215762680698
0.25,0.75,lattice,29.83079442430219
0.25,0.75,lattice,29.03157682532658
0.25,0.75,lattice,30.1062104665669
0.25,0.75,lattice,30.05865718002059
0.25,0.75,lattice,30.915664468124934
0.25,0.75,lattice,28.686119150399414
0.25,0.75,lattice,29.717418875794106
0.25,0.75,lattice,30.142909604652157
0.25,0.75,lattice,29.618333061192722
0.25,0.75,lattice,29.67674463890103
0.25,0.75,lattice,29.585581338899406
0.25,0.75,lattice,28.88069518939326
0.25,0.75,lattice,29.856959703838047
0.25,0.75,lattice,29.53567053584917
0.25,0.75,lattice,29.231284056119534
0.25,0.75,lattice,30.157479072261758
0.25,0.75,lattice,28.972949964562652
0.25,0.75,lattice,29.25208256626083
0.25,0.75,lattice,30.1167602750166
0.25,0.75,lattice,30.66378550568886
0.25,0.75,lattice,30.13487886053528
0.25,0.75,lattice,29.089677046766194
0.25,0.75,lattice,29.59239442726257
0.25,0.75,lattice,29.772726365603514
0.25,0.75,lattice,29.001475372981687
0.25,0.75,lattice,30.15069972344805
0.25,0.75,lattice,30.377439919673215
0.25,0.75,lattice,29.597321262407732
0.25,0.75,lattice,30.11124338185077
0.25,0.75,lattice,28.235326950219886
0.25,0.75,lattice,29.505985328373555
0.25,0.75,lattice,29.84263025686594
0.25,0.75,lattice,28.12158694654615
0.25,0.75,lattice,29.68942042666616
0.25,0.75,lattice,30.41608778266791
0.25,0.75,lattice,30.291322948636598
0.25,0.75,lattice,29.68874154249832
0.25,0.75,lattice,29.396542684361634
0.25,0.75,lattice,29.377398925441167
0.25,0.75,lattice,30.038830733910824
0.25,0.75,lattice,30.456175904597416
0.25,0.75,lattice,30.333829214817467
0.25,0.75,lattice,30.381345769470123
0.25,0.75,lattice,30.44895106689532
0.25,0.75,lattice,30.172580686036945
0.25,0.75,lattice,29.470432209520233
0.25,0.75,lattice,30.17664721810347
0.25,0.75,lattice,28.876259668935628
0.25,0.75,lattice,29.690236460424295
0.25,0.75,lattice,30.418553821958128
0.25,0.75,lattice,29.97781761830792
0.25,0.75,lattice,29.64898849858523
0.25,0.75,lattice,29.472129972843856
0.25,0.75,lattice,29.772571470569115
0.25,0.75,lattice,30.624279450330413
0.25,0.75,lattice,29.463820641967487
0.25,0.75,lattice,28.65722420842684
0.25,0.75,lattice,30.291713665820616
0.25,0.75,lattice,30.25272455619485
0.25,0.75,lattice,30.289506258279356
0.25,0.75,lattice,30.77932503712427
0.25,0.75,lattice,30.14737396329013
0.25,0.75,lattice,30.998902097588196
0.25,0.99,modular,25.377249927850727
0.25,0.99,modular,25.003522246252295
0.25,0.99,modular,24.29897309667632
0.25,0.99,modular,26.229898925743136
0.25,0.99,modular,26.64602481382267
0.25,0.99,modular,26.32534638215828
0.25,0.99,modular,24.450290560623884
0.25,0.99,modular,26.00060488366764
0.25,0.99,modular,26.64338239707361
0.25,0.99,modular,25.700242935138263
0.25,0.99,modular,26.63819023984069
0.25,0.99,modular,26.153873684837983
0.25,0.99,modular,25.920545133962595
0.25,0.99,modular,25.531005371511704
0.25,0.99,modular,25.840916370007943
0.25,0.99,modular,26.250120680291992
0.25,0.99,modular,25.18128516442844
0.25,0.99,modular,25.531971550649757
0.25,0.99,modular,25.70853186098026
0.25,0.99,modular,27.158561962875048
0.25,0.99,modular,26.641611130784874
0.25,0.99,modular,26.006343812247273
0.25,0.99,modular,26.518917989282905
0.25,0.99,modular,26.149848480641694
0.25,0.99,modular,26.342816497719625
0.25,0.99,modular,26.1821726624131
0.25,0.99,modular,25.882663634330743
0.25,0.99,modular,26.51700549381336
0.25,0.99,modular,25.924223950786246
0.25,0.99,modular,25.782597760995653
0.25,0.99,modular,26.264414402507327
0.25,0.99,modular,25.739257155824234
0.25,0.99,modular,24.34123775870429
0.25,0.99,modular,26.010929958458654
0.25,0.99,modular,27.27304492541391
0.25,0.99,modular,26.132425628302748
0.25,0.99,modular,26.95295208775169
0.25,0.99,modular,25.406499333636553
0.25,0.99,modular,25.79674271391289
0.25,0.99,modular,25.09957055781033
0.25,0.99,modular,27.327131786936363
0.25,0.99,modular,26.21197483445353
0.25,0.99,modular,24.906925201889592
0.25,0.99,modular,26.791848331626284
0.25,0.99,modular,26.080569169892783
0.25,0.99,modular,26.055045015633784
0.25,0.99,modular,26.212997679480292
0.25,0.99,modular,25.971425156953345
0.25,0.99,modular,26.693419378912825
0.25,0.99,modular,25.83730844301295
0.25,0.99,modular,26.655003146214767
0.25,0.99,modular,25.522052005269607
0.25,0.99,modular,25.602738042579688
0.25,0.99,modular,25.37460178441656
0.25,0.99,modular,25.944488232253505
0.25,0.99,modular,26.444867595312957
0.25,0.99,modular,26.256585684449576
0.25,0.99,modular,26.354706198980203
0.25,0.99,modular,26.217740353163144
0.25,0.99,modular,26.463343866523445
0.25,0.99,modular,26.395998354759826
0.25,0.99,modular,26.582107908804257
0.25,0.99,modular,25.056600044311924
0.25,0.99,modular,26.766525051117895
0.25,0.99,modular,25.963070830446078
0.25,0.99,modular,25.216728928964855
0.25,0.99,modular,26.4410864337557
0.25,0.99,modular,24.689443625710126
0.25,0.99,modular,25.177949287531682
0.25,0.99,modular,26.292698724128755
0.25,0.99,modular,25.690315366747104
0.25,0.99,modular,25.14866037602252
0.25,0.99,modular,26.318761439036987
0.25,0.99,modular,25.320056134483835
0.25,0.99,modular,25.990349069994053
0.25,0.99,modular,25.38812057007616
0.25,0.99,modular,26.511062120005256
0.25,0.99,modular,26.559673068916908
0.25,0.99,modular,27.097093330139483
0.25,0.99,modular,26.14579807043725
0.25,0.99,modular,26.222322638948953
0.25,0.99,modular,26.333707570859225
0.25,0.99,modular,26.547427816251364
0.25,0.99,modular,25.766241329609258
0.25,0.99,modular,26.176634521507424
0.25,0.99,modular,25.382766703020167
0.25,0.99,modular,26.550893650288536
0.25,0.99,modular,25.726710972151828
0.25,0.99,modular,26.827981883538058
0.25,0.99,modular,25.123583051384642
0.25,0.99,modular,26.075359709162168
0.25,0.99,modular,26.4049549352426
0.25,0.99,modular,26.479665456826467
0.25,0.99,modular,26.11564555053701
0.25,0.99,modular,26.23736326011978
0.25,0.99,modular,26.695680222444267
