trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_loop.thisRepN,image_loop.thisTrialN,image_loop.thisN,image_loop.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,tool,correct_answer,distance matrix,tools,welcome_text.started,instructions_0_keypress.started,instructions_0_keypress.keys,instructions_0_keypress.rt,consent_image_0.started,consent0_key_resp.started,consent0_text.started,consent0_key_resp.keys,consent0_key_resp.rt,consent_image_1.started,consent1_key_resp.started,consent1_text.started,consent1_key_resp.keys,consent1_key_resp.rt,consent2_text.started,consent_image_2.started,consent2_key_resp.started,consent2_key_resp.keys,consent2_key_resp.rt,agree_button.started,disagree_button.started,consent_image_3.started,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,disagree_button.numClicks,disagree_button.timesOn,disagree_button.timesOff,instructions_text1.started,instructions1_key_resp.started,instr1_cnt_text.started,instructions1_key_resp.keys,instructions1_key_resp.rt,instructions_text2.started,instr2_cnt_text.started,instructions2_key_resp.started,instructions2_key_resp.keys,instructions2_key_resp.rt,instructions_text3.started,instructions3_key_resp.started,instr3_cnt_text.started,instructions3_key_resp.keys,instructions3_key_resp.rt,text_countdown.started,image.started,small_large_keyresp.started,task_question_text.started,smalleroption_text.started,largeroption_text.started,accuracy_score_text.started,small_large_keyresp.keys,small_large_keyresp.corr,small_large_keyresp.rt,fb_2.started,fb_2.stopped,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,participant,date,expName,psychopyVersion,frameRate,
221,0,221,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.0524630858563,477.0524630858563,477.0524630858563,477.0524630858563,477.0524630858563,477.0524630858563,s,0,0.6931278832053067,477.769078267811,478.8023298212647,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
222,0,222,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.8023298212647,478.8023298212647,478.8023298212647,478.8023298212647,478.8023298212647,478.8023298212647,s,1,0.7191912984417286,479.5522702068556,480.5688650444645,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
223,0,223,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.5688650444645,480.5688650444645,480.5688650444645,480.5688650444645,480.5688650444645,480.5688650444645,l,1,0.5526823961408809,481.15215194397024,482.1854270413314,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
224,0,224,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.1854270413314,482.1854270413314,482.1854270413314,482.1854270413314,482.1854270413314,482.1854270413314,s,1,0.6801542807661463,482.885372226272,483.9019598195882,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
225,0,225,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.9019598195882,483.9019598195882,483.9019598195882,483.9019598195882,483.9019598195882,483.9019598195882,l,1,0.939584976847982,484.8685745487892,485.8848566749075,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
226,0,226,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.8848566749075,485.8848566749075,485.8848566749075,485.8848566749075,485.8848566749075,485.8848566749075,s,1,0.668685074095265,486.5851058178232,487.6017266140989,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
227,0,227,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.6017266140989,487.6017266140989,487.6017266140989,487.6017266140989,487.6017266140989,487.6017266140989,l,1,0.9508377606107388,488.58496032850235,489.6015953114984,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
228,0,228,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.6015953114984,489.6015953114984,489.6015953114984,489.6015953114984,489.6015953114984,489.6015953114984,l,1,0.9590165543049807,490.5848453255312,491.60145434986043,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
229,0,229,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.60145434986043,491.60145434986043,491.60145434986043,491.60145434986043,491.60145434986043,491.60145434986043,l,1,0.8391508632776095,492.46807082975283,493.48467140240245,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
230,0,230,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.48467140240245,493.48467140240245,493.48467140240245,493.48467140240245,493.48467140240245,493.48467140240245,l,1,0.5959485649073031,494.1012539247313,495.1345435106632,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
231,0,231,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.1345435106632,495.1345435106632,495.1345435106632,495.1345435106632,495.1345435106632,495.1345435106632,s,1,0.594118780179997,495.75112633482786,496.76775105510023,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
232,0,232,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.76775105510023,496.76775105510023,496.76775105510023,496.76775105510023,496.76775105510023,496.76775105510023,s,1,0.6328796096204314,497.41768926741497,498.4509553094249,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
233,0,233,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.4509553094249,498.4509553094249,498.4509553094249,498.4509553094249,498.4509553094249,498.4509553094249,s,1,0.7977181013848167,499.2675672314508,500.30082512364606,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
234,0,234,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.30082512364606,500.30082512364606,500.30082512364606,500.30082512364606,500.30082512364606,500.30082512364606,l,1,0.6278424192860257,500.95077329684864,501.9673871506966,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
235,0,235,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.9673871506966,501.9673871506966,501.9673871506966,501.9673871506966,501.9673871506966,501.9673871506966,l,1,0.5442995551711647,502.53399620519485,503.567262850891,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
236,0,236,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.567262850891,503.567262850891,503.567262850891,503.567262850891,503.567262850891,503.567262850891,s,1,0.6244167797267437,504.21721072225773,505.25048189563677,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
237,0,237,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.25048189563677,505.25048189563677,505.25048189563677,505.25048189563677,505.25048189563677,505.25048189563677,l,1,1.0052380880515557,506.2837352601491,507.3170166962518,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
238,0,238,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.3170166962518,507.3170166962518,507.3170166962518,507.3170166962518,507.3170166962518,507.3170166962518,s,1,0.6746845464658691,508.0169458833989,509.05020860511286,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
239,0,239,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.05020860511286,509.05020860511286,509.05020860511286,509.05020860511286,509.05020860511286,509.05020860511286,l,1,0.6535067953518592,509.7335179015208,510.75011787048425,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
240,0,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.75011787048425,510.75011787048425,510.75011787048425,510.75011787048425,510.75011787048425,510.75011787048425,s,1,0.6256477038696175,511.40005638464936,512.4166753698664,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
241,0,241,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.4166753698664,512.4166753698664,512.4166753698664,512.4166753698664,512.4166753698664,512.4166753698664,l,1,0.8710435102693737,513.3165778135444,514.349842346317,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
242,0,242,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.349842346317,514.349842346317,514.349842346317,514.349842346317,514.349842346317,514.349842346317,s,1,0.6099001453403616,514.983138633208,516.0163922995707,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
243,0,243,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.0163922995707,516.0163922995707,516.0163922995707,516.0163922995707,516.0163922995707,516.0163922995707,l,1,0.6233805456431583,516.6663498299604,517.6829757576052,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
244,0,244,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.6829757576052,517.6829757576052,517.6829757576052,517.6829757576052,517.6829757576052,517.6829757576052,l,1,0.7397771313990233,518.4495487114473,519.4661444545927,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
245,0,245,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.4661444545927,519.4661444545927,519.4661444545927,519.4661444545927,519.4661444545927,519.4661444545927,s,1,0.43660787903354503,519.9327788037044,520.9494149940874,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
246,0,246,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.9494149940874,520.9494149940874,520.9494149940874,520.9494149940874,520.9494149940874,520.9494149940874,l,1,0.9293702382419724,521.8993108273571,522.9159225682815,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
247,0,247,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.9159225682815,522.9159225682815,522.9159225682815,522.9159225682815,522.9159225682815,522.9159225682815,s,1,0.49087086696818005,523.4325490996271,524.5324715858151,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
248,0,248,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.5324715858151,524.5324715858151,524.5324715858151,524.5324715858151,524.5324715858151,524.5324715858151,l,1,0.5863399311783724,525.1490888203116,526.1823482217296,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
249,0,249,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.1823482217296,526.1823482217296,526.1823482217296,526.1823482217296,526.1823482217296,526.1823482217296,s,1,0.49646254668186884,526.6989747530752,527.7155910216679,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
250,0,250,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.7155910216679,527.7155910216679,527.7155910216679,527.7155910216679,527.7155910216679,527.7155910216679,l,1,0.5792233302345267,528.3154932842444,529.3488212044904,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
251,0,251,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.3488212044904,529.3488212044904,529.3488212044904,529.3488212044904,529.3488212044904,529.3488212044904,s,1,0.5219892813911429,529.8987391328119,530.9320368685585,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
252,0,252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.9320368685585,530.9320368685585,530.9320368685585,530.9320368685585,530.9320368685585,530.9320368685585,l,1,0.8027721950347768,531.7653036953707,532.7985434768489,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
253,0,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.7985434768489,532.7985434768489,532.7985434768489,532.7985434768489,532.7985434768489,532.7985434768489,s,1,0.6163055993238231,533.431845800631,534.4651211998425,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
254,0,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.4651211998425,534.4651211998425,534.4651211998425,534.4651211998425,534.4651211998425,534.4651211998425,l,1,0.5887284311174881,535.0817154941178,536.114986365661,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
255,0,255,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.114986365661,536.114986365661,536.114986365661,536.114986365661,536.114986365661,536.114986365661,s,1,0.5788571921730181,536.7149550341419,537.7315540975687,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
256,0,256,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.7315540975687,537.7315540975687,537.7315540975687,537.7315540975687,537.7315540975687,537.7315540975687,l,1,0.674341348640155,538.4314995843597,539.44808385738,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
257,0,257,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.44808385738,539.44808385738,539.44808385738,539.44808385738,539.44808385738,539.44808385738,s,1,0.501799770994694,539.9813752543705,540.997966469833,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
258,0,258,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.997966469833,540.997966469833,540.997966469833,540.997966469833,540.997966469833,540.997966469833,l,1,0.6079466041264823,541.6312784526672,542.6645191396819,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
259,0,259,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.6645191396819,542.6645191396819,542.6645191396819,542.6645191396819,542.6645191396819,542.6645191396819,s,1,0.43738543191284407,543.131161336787,544.1644219455775,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
260,0,260,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.1644219455775,544.1644219455775,544.1644219455775,544.1644219455775,544.1644219455775,544.1644219455775,l,1,0.569496071402682,544.7643628443184,545.7810050715925,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
261,0,261,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.7810050715925,545.7810050715925,545.7810050715925,545.7810050715925,545.7810050715925,545.7810050715925,l,1,0.776894414506387,546.580639114647,547.6142009648174,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
262,0,262,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.6142009648174,547.6142009648174,547.6142009648174,547.6142009648174,547.6142009648174,547.6142009648174,l,1,0.5837298769620247,548.230778657613,549.2640564715839,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
263,0,263,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.2640564715839,549.2640564715839,549.2640564715839,549.2640564715839,549.2640564715839,549.2640564715839,s,1,0.43687803036300465,549.7306986686744,550.7472699623613,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
264,0,264,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.7472699623613,550.7472699623613,550.7472699623613,550.7472699623613,550.7472699623613,550.7472699623613,l,1,0.5616797936236253,551.3305819150119,552.3638696898561,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
265,0,265,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.3638696898561,552.3638696898561,552.3638696898561,552.3638696898561,552.3638696898561,552.3638696898561,s,1,0.46509661931486335,552.8471520013118,553.86374925368,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
266,0,266,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.86374925368,553.86374925368,553.86374925368,553.86374925368,553.86374925368,553.86374925368,l,1,0.9252153410052415,554.8136734603904,555.8469645555306,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
267,0,267,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.8469645555306,555.8469645555306,555.8469645555306,555.8469645555306,555.8469645555306,555.8469645555306,l,1,0.5900728490087204,556.4635377206723,557.4802077176864,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
268,0,268,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.4802077176864,557.4802077176864,557.4802077176864,557.4802077176864,557.4802077176864,557.4802077176864,s,1,0.5567929221288068,558.0634571884002,559.0967307765386,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
269,0,269,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.0967307765386,559.0967307765386,559.0967307765386,559.0967307765386,559.0967307765386,559.0967307765386,l,1,1.1882542929088231,560.3132768359792,561.3465504241176,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
270,0,270,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.3465504241176,561.3465504241176,561.3465504241176,561.3465504241176,561.3465504241176,561.3465504241176,s,1,0.6904867389530409,562.063166209773,563.09644160897,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
271,0,271,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.09644160897,563.09644160897,563.09644160897,563.09644160897,563.09644160897,563.09644160897,l,1,1.0125810727768112,564.1296874273685,565.1629540730646,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
272,0,272,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.1629540730646,565.1629540730646,565.1629540730646,565.1629540730646,565.1629540730646,565.1629540730646,s,1,0.6010521611606237,565.796215345923,566.8128403680312,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
273,0,273,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.8128403680312,566.8128403680312,566.8128403680312,566.8128403680312,566.8128403680312,566.8128403680312,l,1,0.8311561950686155,567.6628019431519,568.696080360809,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
274,0,274,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.696080360809,568.696080360809,568.696080360809,568.696080360809,568.696080360809,568.696080360809,s,1,0.6519694984745001,569.3793211383891,570.3955872667284,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
275,0,275,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.3955872667284,570.3955872667284,570.3955872667284,570.3955872667284,570.3955872667284,570.3955872667284,l,1,0.8884693273139419,571.3125358063699,572.3291255126096,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
276,0,276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.3291255126096,572.3291255126096,572.3291255126096,572.3291255126096,572.3291255126096,572.3291255126096,s,1,0.5629309413925512,572.9124075825821,573.9456784541107,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
277,0,277,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.9456784541107,573.9456784541107,573.9456784541107,573.9456784541107,573.9456784541107,573.9456784541107,l,1,0.7544093724427512,574.7289431378158,575.7455744986801,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
278,0,278,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.7455744986801,575.7455744986801,575.7455744986801,575.7455744986801,575.7455744986801,575.7455744986801,s,1,0.7305210526974406,576.4954901329766,577.5121236067498,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
279,0,279,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.5121236067498,577.5121236067498,577.5121236067498,577.5121236067498,577.5121236067498,577.5121236067498,l,1,0.5479696892434731,578.0787100228772,579.0953166324471,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
280,0,280,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.0953166324471,579.0953166324471,579.0953166324471,579.0953166324471,579.0953166324471,579.0953166324471,s,1,0.48478114292083774,579.6119359195,580.6285488678113,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
281,0,281,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.6285488678113,580.6285488678113,580.6285488678113,580.6285488678113,580.6285488678113,580.6285488678113,l,1,0.4865541807957925,581.1451485349244,582.1784299710416,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
282,0,282,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.1784299710416,582.1784299710416,582.1784299710416,582.1784299710416,582.1784299710416,582.1784299710416,l,1,0.7446978095395025,582.9450361278286,583.9616388134018,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
283,0,283,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.9616388134018,583.9616388134018,583.9616388134018,583.9616388134018,583.9616388134018,583.9616388134018,s,1,0.609509859685204,584.594936911366,585.6115338618838,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
284,0,284,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.6115338618838,585.6115338618838,585.6115338618838,585.6115338618838,585.6115338618838,585.6115338618838,l,1,1.567615576699609,587.2114023178001,588.244680131771,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
285,0,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.244680131771,588.244680131771,588.244680131771,588.244680131771,588.244680131771,588.244680131771,s,1,0.5984623305557761,588.8612871035439,589.8779063905968,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
286,0,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.8779063905968,589.8779063905968,589.8779063905968,589.8779063905968,589.8779063905968,589.8779063905968,s,1,0.8932674563548062,590.7944824534352,591.8277804910176,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
287,0,287,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.8277804910176,591.8277804910176,591.8277804910176,591.8277804910176,591.8277804910176,591.8277804910176,s,1,0.647380246213288,592.4943657601398,593.5276076545415,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
288,0,288,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.5276076545415,593.5276076545415,593.5276076545415,593.5276076545415,593.5276076545415,593.5276076545415,l,1,0.6275659292150522,594.1775926528499,595.2108620151557,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
289,0,289,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.2108620151557,595.2108620151557,595.2108620151557,595.2108620151557,595.2108620151557,595.2108620151557,s,1,0.7033791450812714,595.9441076524381,596.9607299579366,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
290,0,290,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.9607299579366,596.9607299579366,596.9607299579366,596.9607299579366,596.9607299579366,596.9607299579366,l,1,0.8415064621221973,597.8273349677183,598.8605931617494,,,,,329270,2023-05-16_15h10.52.968,eb_02psyexp,2022.2.4,60.00648433679932,
