trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_loop.thisRepN,image_loop.thisTrialN,image_loop.thisN,image_loop.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,tool,correct_answer,tools,welcome_text.started,instructions_0_keypress.started,instructions_0_keypress.keys,instructions_0_keypress.rt,consent_image_0.started,consent0_key_resp.started,consent0_text.started,consent0_key_resp.keys,consent0_key_resp.rt,consent_image_1.started,consent1_key_resp.started,consent1_text.started,consent1_key_resp.keys,consent1_key_resp.rt,consent2_text.started,consent_image_2.started,consent2_key_resp.started,consent2_key_resp.keys,consent2_key_resp.rt,agree_button.started,disagree_button.started,consent_image_3.started,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,disagree_button.numClicks,disagree_button.timesOn,disagree_button.timesOff,instructions_text1.started,instructions1_key_resp.started,instr1_cnt_text.started,instructions1_key_resp.keys,instructions1_key_resp.rt,instructions_text2.started,instr2_cnt_text.started,instructions2_key_resp.started,instructions2_key_resp.keys,instructions2_key_resp.rt,instructions_text3.started,instructions3_key_resp.started,instr3_cnt_text.started,instructions3_key_resp.keys,instructions3_key_resp.rt,text_countdown.started,image.started,small_large_keyresp.started,task_question_text.started,smalleroption_text.started,largeroption_text.started,accuracy_score_text.started,small_large_keyresp.keys,small_large_keyresp.corr,small_large_keyresp.rt,fb_2.started,fb_2.stopped,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,participant,date,expName,psychopyVersion,frameRate,
558,0,558,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.9654497103766,1037.9654497103766,1037.9654497103766,1037.9654497103766,1037.9654497103766,1037.9654497103766,l,1,0.6153261680155993,1038.5905080428347,1039.6155944472412,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
559,0,559,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.6155944472412,1039.6155944472412,1039.6155944472412,1039.6155944472412,1039.6155944472412,1039.6155944472412,s,1,0.5492576663382351,1040.1739742401987,1041.1990651723463,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
560,0,560,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.1990651723463,1041.1990651723463,1041.1990651723463,1041.1990651723463,1041.1990651723463,1041.1990651723463,l,1,0.8057925556786358,1042.0157936678734,1043.0409168978222,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
561,0,561,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043.0409168978222,1043.0409168978222,1043.0409168978222,1043.0409168978222,1043.0409168978222,1043.0409168978222,s,1,0.5469590828288347,1043.5992646948434,1044.6243595510023,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
562,0,562,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.6243595510023,1044.6243595510023,1044.6243595510023,1044.6243595510023,1044.6243595510023,1044.6243595510023,l,1,0.5955360137159005,1045.2327373819426,1046.2661690176465,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
563,0,563,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046.2661690176465,1046.2661690176465,1046.2661690176465,1046.2661690176465,1046.2661690176465,1046.2661690176465,s,1,0.633768564555794,1046.9162216903642,1047.9413150373148,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
564,0,564,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.9413150373148,1047.9413150373148,1047.9413150373148,1047.9413150373148,1047.9413150373148,1047.9413150373148,l,1,0.6946497837780043,1048.649704036652,1049.6831380870426,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
565,0,565,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.6831380870426,1049.6831380870426,1049.6831380870426,1049.6831380870426,1049.6831380870426,1049.6831380870426,s,1,0.9528895185794681,1050.6498739778763,1051.674976984039,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
566,0,566,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.674976984039,1051.674976984039,1051.674976984039,1051.674976984039,1051.674976984039,1051.674976984039,s,1,1.0090682256268337,1052.7000818012748,1053.7334889870835,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
567,0,567,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.7334889870835,1053.7334889870835,1053.7334889870835,1053.7334889870835,1053.7334889870835,1053.7334889870835,s,1,0.48658768739551306,1054.2335215867497,1055.258618857828,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
568,0,568,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.258618857828,1055.258618857828,1055.258618857828,1055.258618857828,1055.258618857828,1055.258618857828,l,1,0.6575144556118175,1055.925349919009,1056.958770688041,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
569,0,569,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.958770688041,1056.958770688041,1056.958770688041,1056.958770688041,1056.958770688041,1056.958770688041,l,1,0.6773815816268325,1057.650486430386,1058.6839274233207,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
570,0,570,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.6839274233207,1058.6839274233207,1058.6839274233207,1058.6839274233207,1058.6839274233207,1058.6839274233207,s,1,0.6232617895584553,1059.3173137815902,1060.342396261869,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
571,0,571,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.342396261869,1060.342396261869,1060.342396261869,1060.342396261869,1060.342396261869,1060.342396261869,s,1,0.5408239931566641,1060.8924329365836,1061.9258660814958,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
572,0,572,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.9258660814958,1061.9258660814958,1061.9258660814958,1061.9258660814958,1061.9258660814958,1061.9258660814958,s,1,0.5493756894720718,1062.4842491948511,1063.5010202510748,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
573,0,573,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.5010202510748,1063.5010202510748,1063.5010202510748,1063.5010202510748,1063.5010202510748,1063.5010202510748,l,1,0.6542584057897329,1064.1677211273927,1065.1928159835516,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
574,0,574,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.1928159835516,1065.1928159835516,1065.1928159835516,1065.1928159835516,1065.1928159835516,1065.1928159835516,l,1,0.4824825350660831,1065.6845353480894,1066.7096093767323,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
575,0,575,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066.7096093767323,1066.7096093767323,1066.7096093767323,1066.7096093767323,1066.7096093767323,1066.7096093767323,s,1,1.1017411324428394,1067.8263713774504,1068.8598162945127,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
576,0,576,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068.8598162945127,1068.8598162945127,1068.8598162945127,1068.8598162945127,1068.8598162945127,1068.8598162945127,s,1,0.5275791420135647,1069.401509850868,1070.4182881515007,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
577,0,577,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.4182881515007,1070.4182881515007,1070.4182881515007,1070.4182881515007,1070.4182881515007,1070.4182881515007,s,1,0.5051218461012468,1070.9349752936978,1071.9684214181034,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
578,0,578,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071.9684214181034,1071.9684214181034,1071.9684214181034,1071.9684214181034,1071.9684214181034,1071.9684214181034,s,1,0.6430290032876655,1072.6267894388875,1073.6518848987762,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
579,0,579,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073.6518848987762,1073.6518848987762,1073.6518848987762,1073.6518848987762,1073.6518848987762,1073.6518848987762,s,1,0.567585360025987,1074.2352762375958,1075.260371999233,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
580,0,580,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.260371999233,1075.260371999233,1075.260371999233,1075.260371999233,1075.260371999233,1075.260371999233,l,1,0.4061577933607623,1075.6770681968192,1076.7021461494733,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
581,0,581,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.7021461494733,1076.7021461494733,1076.7021461494733,1076.7021461494733,1076.7021461494733,1076.7021461494733,l,0,0.5244365874677896,1077.2355237540323,1078.2606418526266,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
582,0,582,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.2606418526266,1078.2606418526266,1078.2606418526266,1078.2606418526266,1078.2606418526266,1078.2606418526266,l,1,0.46194560534786433,1078.7356662270613,1079.7607574609574,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
583,0,583,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079.7607574609574,1079.7607574609574,1079.7607574609574,1079.7607574609574,1079.7607574609574,1079.7607574609574,l,0,0.4658916828921065,1080.2357830427354,1081.2608800118323,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
584,0,584,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.2608800118323,1081.2608800118323,1081.2608800118323,1081.2608800118323,1081.2608800118323,1081.2608800118323,s,0,0.41376470087561756,1081.6859193277778,1082.7110075432574,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
585,0,585,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.7110075432574,1082.7110075432574,1082.7110075432574,1082.7110075432574,1082.7110075432574,1082.7110075432574,s,1,0.29966712510213256,1083.0193663577083,1084.044457289856,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
586,0,586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.044457289856,1084.044457289856,1084.044457289856,1084.044457289856,1084.044457289856,1084.044457289856,l,1,0.446229210938327,1084.502841610578,1085.519602102111,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
587,0,587,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.519602102111,1085.519602102111,1085.519602102111,1085.519602102111,1085.519602102111,1085.519602102111,l,1,1.595139081706293,1087.1280514714308,1088.1531614200212,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
588,0,588,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088.1531614200212,1088.1531614200212,1088.1531614200212,1088.1531614200212,1088.1531614200212,1088.1531614200212,l,1,0.5126469524111599,1088.6781841341872,1089.7032859328901,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
589,0,589,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089.7032859328901,1089.7032859328901,1089.7032859328901,1089.7032859328901,1089.7032859328901,1089.7032859328901,s,1,0.4585407436825335,1090.1783157405443,1091.203414218966,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
590,0,590,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.203414218966,1091.203414218966,1091.203414218966,1091.203414218966,1091.203414218966,1091.203414218966,l,1,0.5024157660081983,1091.7201155479997,1092.7368820764823,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
591,0,591,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.7368820764823,1092.7368820764823,1092.7368820764823,1092.7368820764823,1092.7368820764823,1092.7368820764823,l,1,0.5129986070096493,1093.2619422200369,1094.287017154158,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
592,0,592,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.287017154158,1094.287017154158,1094.287017154158,1094.287017154158,1094.287017154158,1094.287017154158,l,1,0.43488661490846425,1094.737034208607,1095.7621293666307,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
593,0,593,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095.7621293666307,1095.7621293666307,1095.7621293666307,1095.7621293666307,1095.7621293666307,1095.7621293666307,l,1,0.615827539935708,1096.3871876990888,1097.4206353327027,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
594,0,594,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.4206353327027,1097.4206353327027,1097.4206353327027,1097.4206353327027,1097.4206353327027,1097.4206353327027,s,1,0.9733307621208951,1098.404053234146,1099.4291185091715,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
595,0,595,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.4291185091715,1099.4291185091715,1099.4291185091715,1099.4291185091715,1099.4291185091715,1099.4291185091715,l,1,0.9889206815278158,1100.429220836144,1101.446007588529,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
596,0,596,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.446007588529,1101.446007588529,1101.446007588529,1101.446007588529,1101.446007588529,1101.446007588529,s,1,1.3720421670004725,1102.8294306214666,1103.8461896036752,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
597,0,597,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.8461896036752,1103.8461896036752,1103.8461896036752,1103.8461896036752,1103.8461896036752,1103.8461896036752,l,1,0.5399121060036123,1104.396209978615,1105.4129768089624,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
598,0,598,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.4129768089624,1105.4129768089624,1105.4129768089624,1105.4129768089624,1105.4129768089624,1105.4129768089624,s,1,0.5321591034298763,1105.9547023613704,1106.9881282618735,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
599,0,599,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.9881282618735,1106.9881282618735,1106.9881282618735,1106.9881282618735,1106.9881282618735,1106.9881282618735,l,1,1.733037183410488,1108.7299437654437,1109.7300231518457,1109.7300231518457,1109.7300231518457,space,3.223223756533116,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
599,0,599,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
600,0,600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.9886420096736,1112.9886420096736,1112.9886420096736,1112.9886420096736,1112.9886420096736,1112.9886420096736,l,1,2.372666391544044,1115.3721761230845,1116.4056053439854,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
601,0,601,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.4056053439854,1116.4056053439854,1116.4056053439854,1116.4056053439854,1116.4056053439854,1116.4056053439854,s,1,0.4997640186920762,1116.913978345343,1117.9390738052316,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
602,0,602,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.9390738052316,1117.9390738052316,1117.9390738052316,1117.9390738052316,1117.9390738052316,1117.9390738052316,l,1,0.5182957627112046,1118.4724526172504,1119.5058770084288,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
603,0,603,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.5058770084288,1119.5058770084288,1119.5058770084288,1119.5058770084288,1119.5058770084288,1119.5058770084288,s,1,0.4785696608014405,1119.997584299068,1121.0226873051142,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
604,0,604,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121.0226873051142,1121.0226873051142,1121.0226873051142,1121.0226873051142,1121.0226873051142,1121.0226873051142,l,0,0.4257429918507114,1121.4643712023972,1122.4978004231816,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
605,0,605,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.4978004231816,1122.4978004231816,1122.4978004231816,1122.4978004231816,1122.4978004231816,1122.4978004231816,s,1,0.2786511601880193,1122.789471491822,1123.8145889868028,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
606,0,606,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.8145889868028,1123.8145889868028,1123.8145889868028,1123.8145889868028,1123.8145889868028,1123.8145889868028,l,1,0.41792267689015716,1124.2479551211,1125.2813819270814,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
607,0,607,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.2813819270814,1125.2813819270814,1125.2813819270814,1125.2813819270814,1125.2813819270814,1125.2813819270814,s,1,0.2871385625330731,1125.5813943028916,1126.6064942905214,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
608,0,608,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.6064942905214,1126.6064942905214,1126.6064942905214,1126.6064942905214,1126.6064942905214,1126.6064942905214,l,1,0.3380367156350985,1126.9565237208735,1127.9899481121683,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
609,0,609,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.9899481121683,1127.9899481121683,1127.9899481121683,1127.9899481121683,1127.9899481121683,1127.9899481121683,l,1,0.5146539492998272,1128.5149940686533,1129.5484175543534,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
610,0,610,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129.5484175543534,1129.5484175543534,1129.5484175543534,1129.5484175543534,1129.5484175543534,1129.5484175543534,s,1,0.46818483306560665,1130.031780217425,1131.0485630457988,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
611,0,611,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.0485630457988,1131.0485630457988,1131.0485630457988,1131.0485630457988,1131.0485630457988,1131.0485630457988,l,1,0.5040635620243847,1131.5652480749413,1132.5986878605327,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
612,0,612,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.5986878605327,1132.5986878605327,1132.5986878605327,1132.5986878605327,1132.5986878605327,1132.5986878605327,s,1,0.5379844956332818,1133.1487341944594,1134.165500722942,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
613,0,613,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.165500722942,1134.165500722942,1134.165500722942,1134.165500722942,1134.165500722942,1134.165500722942,s,0,0.6431913982378319,1134.8238983250922,1135.840645535267,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
614,0,614,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.840645535267,1135.840645535267,1135.840645535267,1135.840645535267,1135.840645535267,1135.840645535267,s,1,0.28708513523451984,1136.1406497610733,1137.1574265524978,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
615,0,615,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137.1574265524978,1137.1574265524978,1137.1574265524978,1137.1574265524978,1137.1574265524978,1137.1574265524978,l,1,0.45045812148600817,1137.6241183732636,1138.640861961292,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
616,0,616,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.640861961292,1138.640861961292,1138.640861961292,1138.640861961292,1138.640861961292,1138.640861961292,s,1,0.9269392212154344,1139.5826134728268,1140.599370945827,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
617,0,617,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.599370945827,1140.599370945827,1140.599370945827,1140.599370945827,1140.599370945827,1140.599370945827,l,1,0.4644687647232786,1141.0744092052337,1142.0995203612838,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
618,0,618,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142.0995203612838,1142.0995203612838,1142.0995203612838,1142.0995203612838,1142.0995203612838,1142.0995203612838,l,1,0.5163500413764268,1142.6245463958476,1143.6496439686744,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
619,0,619,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143.6496439686744,1143.6496439686744,1143.6496439686744,1143.6496439686744,1143.6496439686744,1143.6496439686744,s,1,0.5822606757283211,1144.2413621257292,1145.2747847059509,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
620,0,620,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.2747847059509,1145.2747847059509,1145.2747847059509,1145.2747847059509,1145.2747847059509,1145.2747847059509,s,1,0.5411345962202176,1145.8248213806655,1146.8415900220862,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
621,0,621,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146.8415900220862,1146.8415900220862,1146.8415900220862,1146.8415900220862,1146.8415900220862,1146.8415900220862,l,1,0.47836440324317664,1147.3332864460535,1148.3667241187068,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
622,0,622,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148.3667241187068,1148.3667241187068,1148.3667241187068,1148.3667241187068,1148.3667241187068,1148.3667241187068,s,1,0.6332898313412443,1149.008449067478,1150.0251995979343,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
623,0,623,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.0251995979343,1150.0251995979343,1150.0251995979343,1150.0251995979343,1150.0251995979343,1150.0251995979343,l,1,0.5908039201749489,1150.6252617789432,1151.6503406370757,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
624,0,624,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151.6503406370757,1151.6503406370757,1151.6503406370757,1151.6503406370757,1151.6503406370757,1151.6503406370757,l,1,1.1727174040861428,1152.8337688015308,1153.8505332170753,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
625,0,625,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153.8505332170753,1153.8505332170753,1153.8505332170753,1153.8505332170753,1153.8505332170753,1153.8505332170753,l,1,0.5645689787343144,1154.4255929078208,1155.442338910536,,,,,548,2023-05-15_10h32.40.081,eb_02psyexp,2022.2.4,119.99818897745351,
