trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_loop.thisRepN,image_loop.thisTrialN,image_loop.thisN,image_loop.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,tools,welcome_text.started,instructions_0_keypress.started,instructions_0_keypress.keys,instructions_0_keypress.rt,consent_image_0.started,consent0_key_resp.started,consent0_text.started,consent0_key_resp.keys,consent0_key_resp.rt,consent_image_1.started,consent1_key_resp.started,consent1_text.started,consent1_key_resp.keys,consent1_key_resp.rt,consent2_text.started,consent_image_2.started,consent2_key_resp.started,consent2_key_resp.keys,consent2_key_resp.rt,agree_button.started,disagree_button.started,consent_image_3.started,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,disagree_button.numClicks,disagree_button.timesOn,disagree_button.timesOff,instructions_text1.started,instructions1_key_resp.started,instr1_cnt_text.started,instructions1_key_resp.keys,instructions1_key_resp.rt,instructions_text2.started,instr2_cnt_text.started,instructions2_key_resp.started,instructions2_key_resp.keys,instructions2_key_resp.rt,instructions_text3.started,instructions3_key_resp.started,instr3_cnt_text.started,instructions3_key_resp.keys,instructions3_key_resp.rt,text_countdown.started,text_countdown.stopped,image.started,small_large_keyresp.started,task_question_text.started,smalleroption_text.started,largeroption_text.started,accuracy_score_text.started,small_large_keyresp.keys,small_large_keyresp.corr,small_large_keyresp.rt,fb_2.started,fb_2.stopped,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,graph.started,debrief_text.started,debriefing_title.started,demo_scr_adv.started,demo_scr_adv_keypress.started,demo_scr_adv_keypress.keys,demo_scr_adv_keypress.rt,text_countdown_2.started,participant,date,expName,psychopyVersion,frameRate,
313,0,313,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.0744020902785,628.0744020902785,628.0744020902785,628.0744020902785,628.0744020902785,628.0744020902785,s,1,0.43598650104831904,628.5410355338827,629.5742928223917,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
314,0,314,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.5742928223917,629.5742928223917,629.5742928223917,629.5742928223917,629.5742928223917,629.5742928223917,s,1,0.4081014508847147,630.0075898939976,631.0241708467947,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
315,0,315,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.0241708467947,631.0241708467947,631.0241708467947,631.0241708467947,631.0241708467947,631.0241708467947,s,1,0.5102409890387207,631.5574706954649,632.5740507426672,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
316,0,316,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.5740507426672,632.5740507426672,632.5740507426672,632.5740507426672,632.5740507426672,632.5740507426672,l,1,0.3283772284630686,632.9240301266545,633.9406174180331,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
317,0,317,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.9406174180331,633.9406174180331,633.9406174180331,633.9406174180331,633.9406174180331,633.9406174180331,s,1,0.40977518167346716,634.3739166026935,635.3905069126049,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
318,0,318,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.3905069126049,635.3905069126049,635.3905069126049,635.3905069126049,635.3905069126049,635.3905069126049,l,1,0.5199229711433873,635.9404731361428,636.9737213692861,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
319,0,319,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.9737213692861,636.9737213692861,636.9737213692861,636.9737213692861,636.9737213692861,636.9737213692861,l,0,0.35271046799607575,637.3570286735194,638.3736301517347,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
320,0,320,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.3736301517347,638.3736301517347,638.3736301517347,638.3736301517347,638.3736301517347,638.3736301517347,s,1,0.35281611362006515,638.756883727503,639.7735253510764,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
321,0,321,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.7735253510764,639.7735253510764,639.7735253510764,639.7735253510764,639.7735253510764,639.7735253510764,s,0,0.40795747085940093,640.2067889180034,641.2234468412353,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
322,0,322,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.2234468412353,641.2234468412353,641.2234468412353,641.2234468412353,641.2234468412353,641.2234468412353,l,0,0.6459936909377575,641.8900025294861,642.9232737028506,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
323,0,323,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.9232737028506,642.9232737028506,642.9232737028506,642.9232737028506,642.9232737028506,642.9232737028506,l,1,0.4021756286965683,643.3565746985842,644.3731517272536,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
324,0,324,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.3731517272536,644.3731517272536,644.3731517272536,644.3731517272536,644.3731517272536,644.3731517272536,l,1,0.3683415142586455,644.7731088049477,645.7897093775682,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
325,0,325,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.7897093775682,645.7897093775682,645.7897093775682,645.7897093775682,645.7897093775682,645.7897093775682,s,1,0.43976107344496995,646.2563485562569,647.2729355458869,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
326,0,326,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.2729355458869,647.2729355458869,647.2729355458869,647.2729355458869,647.2729355458869,647.2729355458869,s,1,0.7965781535021961,648.0895317719551,649.106129929889,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
327,0,327,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.106129929889,649.106129929889,649.106129929889,649.106129929889,649.106129929889,649.106129929889,s,1,0.5313810094958171,649.656093134894,650.6726740876911,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
328,0,328,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.6726740876911,650.6726740876911,650.6726740876911,650.6726740876911,650.6726740876911,650.6726740876911,s,1,0.9408564690966159,651.6392625563312,652.6725201467052,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
329,0,329,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.6725201467052,652.6725201467052,652.6725201467052,652.6725201467052,652.6725201467052,652.6725201467052,l,1,0.7490454048383981,653.4391371698584,654.4557326112408,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
330,0,330,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.4557326112408,654.4557326112408,654.4557326112408,654.4557326112408,654.4557326112408,654.4557326112408,l,1,0.5327921351417899,655.0056798184523,656.0389346922748,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
331,0,331,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.0389346922748,656.0389346922748,656.0389346922748,656.0389346922748,656.0389346922748,656.0389346922748,l,1,0.43760107015259564,656.505573870847,657.5221524088411,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
332,0,332,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.5221524088411,657.5221524088411,657.5221524088411,657.5221524088411,657.5221524088411,657.5221524088411,l,1,0.8504079937702045,658.4054246990709,659.4386810819851,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
333,0,333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.4386810819851,659.4386810819851,659.4386810819851,659.4386810819851,659.4386810819851,659.4386810819851,l,1,0.7818930896464735,660.2386184793431,661.2552000357537,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
334,0,334,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.2552000357537,661.2552000357537,661.2552000357537,661.2552000357537,661.2552000357537,661.2552000357537,l,1,0.5334103137720376,661.8051686740946,662.838407851872,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
335,0,335,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.838407851872,662.838407851872,662.838407851872,662.838407851872,662.838407851872,662.838407851872,l,1,0.9181815665215254,663.7883441323647,664.8046525190584,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
336,0,336,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.8046525190584,664.8046525190584,664.8046525190584,664.8046525190584,664.8046525190584,664.8046525190584,l,1,0.7279494537506253,665.5548669799464,666.5711439746665,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
337,0,337,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.5711439746665,666.5711439746665,666.5711439746665,666.5711439746665,666.5711439746665,666.5711439746665,l,0,0.7534508334938437,667.3547277086182,668.3713285831036,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
338,0,338,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.3713285831036,668.3713285831036,668.3713285831036,668.3713285831036,668.3713285831036,668.3713285831036,s,1,0.9452941952040419,669.3379245979013,670.371189130703,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
339,0,339,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.371189130703,670.371189130703,670.371189130703,670.371189130703,670.371189130703,670.371189130703,s,1,1.4724412341602147,671.8710533004487,672.8876499491744,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
340,0,340,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.8876499491744,672.8876499491744,672.8876499491744,672.8876499491744,672.8876499491744,672.8876499491744,s,1,1.6039813865208998,674.520865341532,675.5374641030794,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
341,0,341,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.5374641030794,675.5374641030794,675.5374641030794,675.5374641030794,675.5374641030794,675.5374641030794,s,1,1.1142109155189246,676.6706701383227,677.6873048194684,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
342,0,342,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.6873048194684,677.6873048194684,677.6873048194684,677.6873048194684,677.6873048194684,677.6873048194684,s,1,0.7963825578335673,678.5038944049738,679.5205007126788,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
343,0,343,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.5205007126788,679.5205007126788,679.5205007126788,679.5205007126788,679.5205007126788,679.5205007126788,l,1,0.5071890336694196,680.053762227064,681.0870177044999,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
344,0,344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.0870177044999,681.0870177044999,681.0870177044999,681.0870177044999,681.0870177044999,681.0870177044999,l,1,0.404644419439137,681.5203250389313,682.536914141383,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
345,0,345,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.536914141383,682.536914141383,682.536914141383,682.536914141383,682.536914141383,682.536914141383,l,1,0.5227696717483923,683.0868631597841,684.1034592047799,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
346,0,346,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.1034592047799,684.1034592047799,684.1034592047799,684.1034592047799,684.1034592047799,684.1034592047799,s,1,0.5162060511065647,684.6367596571799,685.6700042681769,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
347,0,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.6700042681769,685.6700042681769,685.6700042681769,685.6700042681769,685.6700042681769,685.6700042681769,l,1,0.3887272239662707,686.0866473405622,687.1032291988377,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
348,0,348,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.1032291988377,687.1032291988377,687.1032291988377,687.1032291988377,687.1032291988377,687.1032291988377,l,1,0.5634927960345522,687.6865257574245,688.7031070119701,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
349,0,349,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.7031070119701,688.7031070119701,688.7031070119701,688.7031070119701,688.7031070119701,688.7031070119701,s,1,0.4276275058509782,689.1530891729053,690.1696994046215,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
350,0,350,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.1696994046215,690.1696994046215,690.1696994046215,690.1696994046215,690.1696994046215,690.1696994046215,l,1,0.47309835092164576,690.6696305839578,691.7028851557989,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
351,0,351,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.7028851557989,691.7028851557989,691.7028851557989,691.7028851557989,691.7028851557989,691.7028851557989,l,1,0.35583003668580204,692.0861731419573,693.1027709980262,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
352,0,352,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.1027709980262,693.1027709980262,693.1027709980262,693.1027709980262,693.1027709980262,693.1027709980262,l,1,0.4919887201394886,693.6194059810368,694.6360159108881,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
353,0,353,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.6360159108881,694.6360159108881,694.6360159108881,694.6360159108881,694.6360159108881,694.6360159108881,s,1,0.5427675106329843,695.202620437718,696.2192354989238,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
354,0,354,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.2192354989238,696.2192354989238,696.2192354989238,696.2192354989238,696.2192354989238,696.2192354989238,s,1,0.40754545223899186,696.6525066120084,697.669079716783,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
355,0,355,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.669079716783,697.669079716783,697.669079716783,697.669079716783,697.669079716783,697.669079716783,s,1,0.4137209003092721,698.102400634205,699.1189764555311,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
356,0,356,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.1189764555311,699.1189764555311,699.1189764555311,699.1189764555311,699.1189764555311,699.1189764555311,l,1,0.5238037930103019,699.6689278886188,700.6855438554194,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
357,0,357,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.6855438554194,700.6855438554194,700.6855438554194,700.6855438554194,700.6855438554194,700.6855438554194,s,1,1.1002759366529062,701.8187858101446,702.8350757842418,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
358,0,358,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.8350757842418,702.8350757842418,702.8350757842418,702.8350757842418,702.8350757842418,702.8350757842418,l,1,0.8067358434200287,703.6686263454612,704.7018993298989,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
359,0,359,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.7018993298989,704.7018993298989,704.7018993298989,704.7018993298989,704.7018993298989,704.7018993298989,l,1,0.659877356258221,705.3851881008595,706.4017642240506,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
360,0,360,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.4017642240506,706.4017642240506,706.4017642240506,706.4017642240506,706.4017642240506,706.4017642240506,l,1,0.5760586056858301,707.0017214224208,708.0349765979918,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
361,0,361,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.0349765979918,708.0349765979918,708.0349765979918,708.0349765979918,708.0349765979918,708.0349765979918,s,1,0.7748546665534377,708.834894073545,709.8514973628335,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
362,0,362,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.8514973628335,709.8514973628335,709.8514973628335,709.8514973628335,709.8514973628335,709.8514973628335,l,1,0.9103746459586546,710.7847564020194,711.8013539562235,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
363,0,363,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8013539562235,711.8013539562235,711.8013539562235,711.8013539562235,711.8013539562235,711.8013539562235,s,1,0.44050180120393634,712.2679819666082,713.2845843503019,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
364,0,364,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.2845843503019,713.2845843503019,713.2845843503019,713.2845843503019,713.2845843503019,713.2845843503019,s,1,0.44530657085124403,713.7512033053208,714.7677848618478,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
365,0,365,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.7677848618478,714.7677848618478,714.7677848618478,714.7677848618478,714.7677848618478,714.7677848618478,s,1,1.1221050693420693,715.9177097929642,716.9509634593269,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
366,0,366,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.9509634593269,716.9509634593269,716.9509634593269,716.9509634593269,716.9509634593269,716.9509634593269,l,1,0.7859091381542385,717.7675611946033,718.7841484860983,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
367,0,367,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.7841484860983,718.7841484860983,718.7841484860983,718.7841484860983,718.7841484860983,718.7841484860983,s,1,1.6487507437122986,720.4506957227131,721.4839333912823,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
368,0,368,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.4839333912823,721.4839333912823,721.4839333912823,721.4839333912823,721.4839333912823,721.4839333912823,s,1,0.7969907757360488,722.3005498410203,723.3171362269204,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
369,0,369,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.3171362269204,723.3171362269204,723.3171362269204,723.3171362269204,723.3171362269204,723.3171362269204,s,1,0.827798591577448,724.1670781821012,725.1836847916711,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
370,0,370,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.1836847916711,725.1836847916711,725.1836847916711,725.1836847916711,725.1836847916711,725.1836847916711,l,1,1.153241292689927,726.3669113825308,727.383492033463,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
371,0,371,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.383492033463,727.383492033463,727.383492033463,727.383492033463,727.383492033463,727.383492033463,s,1,0.7934779030038044,728.2000432846835,729.2333612439688,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
372,0,372,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.2333612439688,729.2333612439688,729.2333612439688,729.2333612439688,729.2333612439688,729.2333612439688,s,1,0.7355725506786257,729.9999806819251,731.0332240855787,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
373,0,373,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.0332240855787,731.0332240855787,731.0332240855787,731.0332240855787,731.0332240855787,731.0332240855787,s,1,0.847752059227787,731.8998215493048,732.9330776303541,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
374,0,374,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.9330776303541,732.9330776303541,732.9330776303541,732.9330776303541,732.9330776303541,732.9330776303541,s,1,0.4668921147240326,733.4330317499116,734.4662938679103,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
375,0,375,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.4662938679103,734.4662938679103,734.4662938679103,734.4662938679103,734.4662938679103,734.4662938679103,s,1,0.4696820684475824,734.9662473838544,735.9828340716194,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
376,0,376,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.9828340716194,735.9828340716194,735.9828340716194,735.9828340716194,735.9828340716194,735.9828340716194,l,1,0.9211526274448261,736.9327730686637,737.966014963109,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
377,0,377,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.966014963109,737.966014963109,737.966014963109,737.966014963109,737.966014963109,737.966014963109,s,1,0.5940135571872815,738.5826430640882,739.6159003525972,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
378,0,378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.6159003525972,739.6159003525972,739.6159003525972,739.6159003525972,739.6159003525972,739.6159003525972,s,1,0.4161247943993658,740.0492001408711,741.0658112780657,,,,,,,,,,,,,546,2023-05-15_11h00.19.011,eb_02psyexp,2022.2.4,60.00572355575006,
