trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_loop.thisRepN,image_loop.thisTrialN,image_loop.thisN,image_loop.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,tools,welcome_text.started,instructions_0_keypress.started,instructions_0_keypress.keys,instructions_0_keypress.rt,consent_image_0.started,consent0_key_resp.started,consent0_text.started,consent0_key_resp.keys,consent0_key_resp.rt,consent_image_1.started,consent1_key_resp.started,consent1_text.started,consent1_key_resp.keys,consent1_key_resp.rt,consent2_text.started,consent_image_2.started,consent2_key_resp.started,consent2_key_resp.keys,consent2_key_resp.rt,agree_button.started,disagree_button.started,consent_image_3.started,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,disagree_button.numClicks,disagree_button.timesOn,disagree_button.timesOff,instructions_text1.started,instructions1_key_resp.started,instr1_cnt_text.started,instructions1_key_resp.keys,instructions1_key_resp.rt,instructions_text2.started,instr2_cnt_text.started,instructions2_key_resp.started,instructions2_key_resp.keys,instructions2_key_resp.rt,instructions_text3.started,instructions3_key_resp.started,instr3_cnt_text.started,instructions3_key_resp.keys,instructions3_key_resp.rt,text_countdown.started,image.started,small_large_keyresp.started,task_question_text.started,smalleroption_text.started,largeroption_text.started,accuracy_score_text.started,small_large_keyresp.keys,small_large_keyresp.corr,small_large_keyresp.rt,fb_2.started,fb_2.stopped,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,graph.started,debrief_text.started,debriefing_title.started,demo_scr_adv.started,demo_scr_adv_keypress.started,demo_scr_adv_keypress.keys,demo_scr_adv_keypress.rt,text_countdown_2.started,participant,date,expName,psychopyVersion,frameRate,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.79567837296054,136.79567837296054,136.79567837296054,136.79567837296054,136.79567837296054,136.79567837296054,l,1,0.7285726509289816,137.53738983650692,138.5708431144012,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.5708431144012,138.5708431144012,138.5708431144012,138.5708431144012,138.5708431144012,138.5708431144012,s,1,0.9044387073954567,139.4875522160437,140.5126397596905,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.5126397596905,140.5126397596905,140.5126397596905,140.5126397596905,140.5126397596905,140.5126397596905,l,1,0.48270246805623174,141.0043550716946,142.03779355902225,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.03779355902225,142.03779355902225,142.03779355902225,142.03779355902225,142.03779355902225,142.03779355902225,l,1,0.7335585862165317,142.77952283166815,143.81294683017768,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.81294683017768,143.81294683017768,143.81294683017768,143.81294683017768,143.81294683017768,143.81294683017768,s,1,0.5744562960462645,144.39629130682442,145.42140994081274,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.42140994081274,145.42140994081274,145.42140994081274,145.42140994081274,145.42140994081274,145.42140994081274,l,1,0.5739510015118867,146.0047800745815,147.03821282682475,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.03821282682475,147.03821282682475,147.03821282682475,147.03821282682475,147.03821282682475,147.03821282682475,s,1,0.5252314282115549,147.5798919320805,148.5966224950971,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.5966224950971,148.5966224950971,148.5966224950971,148.5966224950971,148.5966224950971,148.5966224950971,l,1,0.5508459995035082,149.16337857942563,150.19679684285074,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.19679684285074,150.19679684285074,150.19679684285074,150.19679684285074,150.19679684285074,150.19679684285074,s,1,0.5186770873842761,150.73016243369784,151.75524544971995,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.75524544971995,151.75524544971995,151.75524544971995,151.75524544971995,151.75524544971995,151.75524544971995,l,1,0.5682810770813376,152.33862705365755,153.37205286335666,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.37205286335666,153.37205286335666,153.37205286335666,153.37205286335666,153.37205286335666,153.37205286335666,s,1,0.5514786741696298,153.93875038891565,154.9638328012079,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.9638328012079,154.9638328012079,154.9638328012079,154.9638328012079,154.9638328012079,154.9638328012079,l,1,0.5747578428126872,155.54722406424116,156.58067371998914,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.58067371998914,156.58067371998914,156.58067371998914,156.58067371998914,156.58067371998914,156.58067371998914,l,1,0.8218957897042856,157.41403638292104,158.4307684552623,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.4307684552623,158.4307684552623,158.4307684552623,158.4307684552623,158.4307684552623,158.4307684552623,l,1,0.8839259812375531,159.33086320548318,160.35596825636458,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.35596825636458,160.35596825636458,160.35596825636458,160.35596825636458,160.35596825636458,160.35596825636458,s,1,1.0786907792789862,161.4477420062758,162.46443664934486,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.46443664934486,162.46443664934486,162.46443664934486,162.46443664934486,162.46443664934486,162.46443664934486,l,1,0.7622486930340528,163.2395416246727,164.26460441679228,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.26460441679228,164.26460441679228,164.26460441679228,164.26460441679228,164.26460441679228,164.26460441679228,l,1,0.6661560931243002,164.93967525311746,165.9564139660215,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.9564139660215,165.9564139660215,165.9564139660215,165.9564139660215,165.9564139660215,165.9564139660215,l,1,1.3503647925099358,167.3232182856882,168.35662598442286,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.35662598442286,168.35662598442286,168.35662598442286,168.35662598442286,168.35662598442286,168.35662598442286,l,1,0.8132067755796015,169.18167664227076,170.198435277096,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.198435277096,170.198435277096,170.198435277096,170.198435277096,170.198435277096,170.198435277096,l,1,0.6514451992698014,170.86518112872727,171.89025478740223,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.89025478740223,171.89025478740223,171.89025478740223,171.89025478740223,171.89025478740223,171.89025478740223,l,1,0.4715681782690808,172.37363304081373,173.40705794491805,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.40705794491805,173.40705794491805,173.40705794491805,173.40705794491805,173.40705794491805,173.40705794491805,s,1,0.5548219494521618,173.973775694496,174.99885931401514,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.99885931401514,174.99885931401514,174.99885931401514,174.99885931401514,174.99885931401514,174.99885931401514,l,1,0.4830399347702041,175.49050852132495,176.507270476548,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.507270476548,176.507270476548,176.507270476548,176.507270476548,176.507270476548,176.507270476548,s,1,1.0866746749961749,177.60739034065045,178.63248241203837,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.63248241203837,178.63248241203837,178.63248241203837,178.63248241203837,178.63248241203837,178.63248241203837,l,1,0.4975181034533307,179.1408612766536,180.15759365074337,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.15759365074337,180.15759365074337,180.15759365074337,180.15759365074337,180.15759365074337,180.15759365074337,s,1,0.4284062416991219,180.59931679582223,181.624422752182,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.624422752182,181.624422752182,181.624422752182,181.624422752182,181.624422752182,181.624422752182,l,1,0.6496389370877296,182.28275517746806,183.29953313071746,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.29953313071746,183.29953313071746,183.29953313071746,183.29953313071746,183.29953313071746,183.29953313071746,l,1,0.46251966257113963,183.7745492720278,184.80796783743426,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.80796783743426,184.80796783743426,184.80796783743426,184.80796783743426,184.80796783743426,184.80796783743426,s,1,0.6970985942753032,185.5163956618635,186.54144607821945,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.54144607821945,186.54144607821945,186.54144607821945,186.54144607821945,186.54144607821945,186.54144607821945,l,1,0.4996992616215721,187.0498539203545,188.0749158068793,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0749158068793,188.0749158068793,188.0749158068793,188.0749158068793,188.0749158068793,188.0749158068793,l,1,0.5662713691126555,188.64999295177404,189.6750512161525,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.6750512161525,189.6750512161525,189.6750512161525,189.6750512161525,189.6750512161525,189.6750512161525,l,1,0.5020796397002414,190.19176653574686,191.20849709876347,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.20849709876347,191.20849709876347,191.20849709876347,191.20849709876347,191.20849709876347,191.20849709876347,l,1,0.49669466039631516,191.7168813967146,192.75029633985832,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.75029633985832,192.75029633985832,192.75029633985832,192.75029633985832,192.75029633985832,192.75029633985832,l,1,0.6269218106754124,193.39200958423316,194.41711674805265,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.41711674805265,194.41711674805265,194.41711674805265,194.41711674805265,194.41711674805265,194.41711674805265,l,1,0.47213384264614433,194.9004802108975,195.9338848912157,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.9338848912157,195.9338848912157,195.9338848912157,195.9338848912157,195.9338848912157,195.9338848912157,l,1,0.45940428297035396,196.40893061365932,197.44235672522336,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.44235672522336,197.44235672522336,197.44235672522336,197.44235672522336,197.44235672522336,197.44235672522336,s,1,0.7029475148301572,198.15910621418152,199.18420432251878,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.18420432251878,199.18420432251878,199.18420432251878,199.18420432251878,199.18420432251878,199.18420432251878,l,1,0.5051280087791383,199.700866214931,200.73435873317067,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.73435873317067,200.73435873317067,200.73435873317067,200.73435873317067,200.73435873317067,200.73435873317067,s,1,0.5459980089217424,201.2926675840281,202.31777293677442,,,,,,,,,,,,,543,2010-12-28_07h31.41.842,eb_02psyexp,2022.2.4,120.00633917707185,
