trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_loop.thisRepN,image_loop.thisTrialN,image_loop.thisN,image_loop.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,distance matrix,tools,welcome_text.started,instructions_0_keypress.started,instructions_0_keypress.keys,instructions_0_keypress.rt,consent_image_0.started,consent0_key_resp.started,consent0_text.started,consent0_key_resp.keys,consent0_key_resp.rt,consent_image_1.started,consent1_key_resp.started,consent1_text.started,consent1_key_resp.keys,consent1_key_resp.rt,consent2_text.started,consent_image_2.started,consent2_key_resp.started,consent2_key_resp.keys,consent2_key_resp.rt,agree_button.started,disagree_button.started,consent_image_3.started,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,disagree_button.numClicks,disagree_button.timesOn,disagree_button.timesOff,instructions_text1.started,instructions1_key_resp.started,instr1_cnt_text.started,instructions1_key_resp.keys,instructions1_key_resp.rt,instructions_text2.started,instr2_cnt_text.started,instructions2_key_resp.started,instructions2_key_resp.keys,instructions2_key_resp.rt,instructions_text3.started,instructions3_key_resp.started,instr3_cnt_text.started,instructions3_key_resp.keys,instructions3_key_resp.rt,text_countdown.started,image.started,small_large_keyresp.started,task_question_text.started,smalleroption_text.started,largeroption_text.started,accuracy_score_text.started,small_large_keyresp.keys,small_large_keyresp.corr,small_large_keyresp.rt,fb_2.started,fb_2.stopped,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,reveal_seq_text.started,start_test_text.started,continue_to_test.started,continue_to_test.keys,continue_to_test.rt,test_structure_info.started,start_test_text_2.started,continue_to_test_2.started,continue_to_test_2.keys,continue_to_test_2.rt,test_cntdown_text.started,test_cntdown_text.stopped,parent index,left child index,right child index,left distance,right distance,parent_image.started,top_image_text.started,left_child_image.started,right_child_image.started,path_resp.started,child_choice_text.started,left_choice_text.started,right_choice_text.started,path_resp.keys,path_resp.rt,graph.started,debrief_text.started,debriefing_title.started,demo_scr_adv.started,demo_scr_adv_keypress.started,demo_scr_adv_keypress.keys,demo_scr_adv_keypress.rt,text_countdown_2.started,text_countdown_2.stopped,participant,date,expName,psychopyVersion,frameRate,
543,0,543,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403.6494202461326,1403.6494202461326,1403.6494202461326,1403.6494202461326,1403.6494202461326,1403.6494202461326,l,1,0.9473991413833573,1404.6159918115009,1405.6322769561084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
544,0,544,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1405.6322769561084,1405.6322769561084,1405.6322769561084,1405.6322769561084,1405.6322769561084,1405.6322769561084,s,1,0.9805848926771432,1406.6325129988836,1407.665792925749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
545,0,545,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.665792925749,1407.665792925749,1407.665792925749,1407.665792925749,1407.665792925749,1407.665792925749,l,1,0.8030157836619765,1408.4989921393571,1409.5156337629305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
546,0,546,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409.5156337629305,1409.5156337629305,1409.5156337629305,1409.5156337629305,1409.5156337629305,1409.5156337629305,l,1,2.809194250148721,1412.3487442339538,1413.382000616868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
547,0,547,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413.382000616868,1413.382000616868,1413.382000616868,1413.382000616868,1413.382000616868,1413.382000616868,l,1,0.8468412713846192,1414.248595665791,1415.2648940915242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
548,0,548,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415.2648940915242,1415.2648940915242,1415.2648940915242,1415.2648940915242,1415.2648940915242,1415.2648940915242,s,1,1.0519555528881028,1416.3484266930027,1417.3650517150527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
549,0,549,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1417.3650517150527,1417.3650517150527,1417.3650517150527,1417.3650517150527,1417.3650517150527,1417.3650517150527,s,1,0.7427976946346462,1418.1316379500786,1419.1482557279523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
550,0,550,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419.1482557279523,1419.1482557279523,1419.1482557279523,1419.1482557279523,1419.1482557279523,1419.1482557279523,l,1,0.7916368286823854,1419.9648205621634,1420.9980841893703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
551,0,551,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420.9980841893703,1420.9980841893703,1420.9980841893703,1420.9980841893703,1420.9980841893703,1420.9980841893703,s,1,0.6218115546507761,1421.648034173646,1422.6646335389232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
552,0,552,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1422.6646335389232,1422.6646335389232,1422.6646335389232,1422.6646335389232,1422.6646335389232,1422.6646335389232,s,1,0.7393014231929556,1423.431228829315,1424.4475266513182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
553,0,553,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424.4475266513182,1424.4475266513182,1424.4475266513182,1424.4475266513182,1424.4475266513182,1424.4475266513182,s,1,0.6443916779244319,1425.1143959566252,1426.1477069735993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
554,0,554,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426.1477069735993,1426.1477069735993,1426.1477069735993,1426.1477069735993,1426.1477069735993,1426.1477069735993,s,1,0.5202114136191085,1426.6976466347696,1427.71393841994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
555,0,555,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.71393841994,1427.71393841994,1427.71393841994,1427.71393841994,1427.71393841994,1427.71393841994,s,1,2.7780130519531667,1430.514027041616,1431.5472819154384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
556,0,556,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431.5472819154384,1431.5472819154384,1431.5472819154384,1431.5472819154384,1431.5472819154384,1431.5472819154384,s,1,0.504665185813792,1432.080573614221,1433.0971488319337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
557,0,557,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1433.0971488319337,1433.0971488319337,1433.0971488319337,1433.0971488319337,1433.0971488319337,1433.0971488319337,l,1,1.0658211074769497,1434.180411885609,1435.2136700797128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
558,0,558,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435.2136700797128,1435.2136700797128,1435.2136700797128,1435.2136700797128,1435.2136700797128,1435.2136700797128,s,1,0.6693014412885532,1435.9136167737888,1436.9468837213935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
559,0,559,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436.9468837213935,1436.9468837213935,1436.9468837213935,1436.9468837213935,1436.9468837213935,1436.9468837213935,s,1,1.0480868048034608,1438.013474363368,1439.0467120319372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
560,0,560,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1439.0467120319372,1439.0467120319372,1439.0467120319372,1439.0467120319372,1439.0467120319372,1439.0467120319372,s,1,0.7722906733397394,1439.84665335319,1440.8632656978443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
561,0,561,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.8632656978443,1440.8632656978443,1440.8632656978443,1440.8632656978443,1440.8632656978443,1440.8632656978443,l,1,0.8197367924731225,1441.7131825998658,1442.7464272109792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
562,0,562,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442.7464272109792,1442.7464272109792,1442.7464272109792,1442.7464272109792,1442.7464272109792,1442.7464272109792,s,1,0.8086107836570591,1443.5796934340615,1444.5963148339652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
563,0,563,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444.5963148339652,1444.5963148339652,1444.5963148339652,1444.5963148339652,1444.5963148339652,1444.5963148339652,s,1,0.918764911708422,1445.5462170060491,1446.5794800295262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
564,0,564,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446.5794800295262,1446.5794800295262,1446.5794800295262,1446.5794800295262,1446.5794800295262,1446.5794800295262,s,1,1.5195539951091632,1448.1293520774925,1449.1459801180754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
565,0,565,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449.1459801180754,1449.1459801180754,1449.1459801180754,1449.1459801180754,1449.1459801180754,1449.1459801180754,s,1,1.6480648304568604,1450.8124733243603,1451.829088687431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
566,0,566,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.829088687431,1451.829088687431,1451.829088687431,1451.829088687431,1451.829088687431,1451.829088687431,l,1,0.9249850328778848,1452.7790002166294,1453.812267767964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
567,0,567,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453.812267767964,1453.812267767964,1453.812267767964,1453.812267767964,1453.812267767964,1453.812267767964,s,1,1.9818004226544872,1455.812103262404,1456.8286932704505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
568,0,568,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456.8286932704505,1456.8286932704505,1456.8286932704505,1456.8286932704505,1456.8286932704505,1456.8286932704505,l,1,1.949410033179447,1458.795204164926,1459.8115080238786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
569,0,569,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1459.8115080238786,1459.8115080238786,1459.8115080238786,1459.8115080238786,1459.8115080238786,1459.8115080238786,s,1,0.6626025940058753,1460.4950735867023,1461.5116687262198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
570,0,570,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1461.5116687262198,1461.5116687262198,1461.5116687262198,1461.5116687262198,1461.5116687262198,1461.5116687262198,l,1,0.6984554481459782,1462.2282781731337,1463.2448524852516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
571,0,571,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1463.2448524852516,1463.2448524852516,1463.2448524852516,1463.2448524852516,1463.2448524852516,1463.2448524852516,l,1,0.613285940955393,1463.8781536016613,1464.894747835584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
572,0,572,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464.894747835584,1464.894747835584,1464.894747835584,1464.894747835584,1464.894747835584,1464.894747835584,s,1,0.7143810952547938,1465.628025166574,1466.6446200042265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
573,0,573,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1466.6446200042265,1466.6446200042265,1466.6446200042265,1466.6446200042265,1466.6446200042265,1466.6446200042265,l,1,0.7165175544796512,1467.377882846631,1468.3944930783473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
574,0,574,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1468.3944930783473,1468.3944930783473,1468.3944930783473,1468.3944930783473,1468.3944930783473,1468.3944930783473,l,1,0.6626735276076943,1469.0777561924187,1470.0943516338011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
575,0,575,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470.0943516338011,1470.0943516338011,1470.0943516338011,1470.0943516338011,1470.0943516338011,1470.0943516338011,s,1,1.3148278862936422,1471.4275837483583,1472.4608331889613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
576,0,576,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472.4608331889613,1472.4608331889613,1472.4608331889613,1472.4608331889613,1472.4608331889613,1472.4608331889613,s,1,1.6283434816868976,1474.110708013759,1475.127324886038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
577,0,577,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.127324886038,1475.127324886038,1475.127324886038,1475.127324886038,1475.127324886038,1475.127324886038,s,1,1.537838259479031,1476.6938361427747,1477.7270901110023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
578,0,578,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1477.7270901110023,1477.7270901110023,1477.7270901110023,1477.7270901110023,1477.7270901110023,1477.7270901110023,s,1,0.8981277651619166,1478.643715072656,1479.6769491191953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
579,0,579,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479.6769491191953,1479.6769491191953,1479.6769491191953,1479.6769491191953,1479.6769491191953,1479.6769491191953,s,1,3.171284865238704,1482.8766712405486,1483.9099562987685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
580,0,580,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1483.9099562987685,1483.9099562987685,1483.9099562987685,1483.9099562987685,1483.9099562987685,1483.9099562987685,s,1,2.0902847439283505,1486.02646637836,1487.059708574554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
581,0,581,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1487.059708574554,1487.059708574554,1487.059708574554,1487.059708574554,1487.059708574554,1487.059708574554,s,1,1.5645663376199082,1488.642945367843,1489.6595501663396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
582,0,582,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1489.6595501663396,1489.6595501663396,1489.6595501663396,1489.6595501663396,1489.6595501663396,1489.6595501663396,s,1,0.6287316544912755,1490.3094717771746,1491.3260946862865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
583,0,583,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1491.3260946862865,1491.3260946862865,1491.3260946862865,1491.3260946862865,1491.3260946862865,1491.3260946862865,l,1,1.2581875667674467,1492.6092923604883,1493.6425526674138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
584,0,584,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1493.6425526674138,1493.6425526674138,1493.6425526674138,1493.6425526674138,1493.6425526674138,1493.6425526674138,s,1,0.6848017887677997,1494.3591624161927,1495.3757285784231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
585,0,585,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495.3757285784231,1495.3757285784231,1495.3757285784231,1495.3757285784231,1495.3757285784231,1495.3757285784231,s,1,0.5355548015795648,1495.9423726469977,1496.9756450277055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
586,0,586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1496.9756450277055,1496.9756450277055,1496.9756450277055,1496.9756450277055,1496.9756450277055,1496.9756450277055,s,1,1.4956852953182533,1498.4921819111332,1499.5084586039884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
587,0,587,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.5084586039884,1499.5084586039884,1499.5084586039884,1499.5084586039884,1499.5084586039884,1499.5084586039884,s,1,0.6588956348132342,1500.1920501255663,1501.2086947675562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
588,0,588,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.2086947675562,1501.2086947675562,1501.2086947675562,1501.2086947675562,1501.2086947675562,1501.2086947675562,l,1,0.9266521231038496,1502.1585794326384,1503.1751652148087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
589,0,589,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503.1751652148087,1503.1751652148087,1503.1751652148087,1503.1751652148087,1503.1751652148087,1503.1751652148087,s,1,0.6961825549369678,1503.891790961381,1504.9250256115338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
590,0,590,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504.9250256115338,1504.9250256115338,1504.9250256115338,1504.9250256115338,1504.9250256115338,1504.9250256115338,l,1,1.9543261835351586,1506.908213445451,1507.924811603385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
591,0,591,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507.924811603385,1507.924811603385,1507.924811603385,1507.924811603385,1507.924811603385,1507.924811603385,s,1,0.7305732715176418,1508.6747544037644,1509.6910268708598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
592,0,592,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509.6910268708598,1509.6910268708598,1509.6910268708598,1509.6910268708598,1509.6910268708598,1509.6910268708598,s,1,0.9483756101690233,1510.6579174863873,1511.6745376789477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
593,0,593,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1511.6745376789477,1511.6745376789477,1511.6745376789477,1511.6745376789477,1511.6745376789477,1511.6745376789477,s,1,1.0838563496945426,1512.791083979886,1513.8074080625083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
594,0,594,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.8074080625083,1513.8074080625083,1513.8074080625083,1513.8074080625083,1513.8074080625083,1513.8074080625083,s,1,2.9030140329850838,1516.7408017246053,1517.7740481466753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
595,0,595,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517.7740481466753,1517.7740481466753,1517.7740481466753,1517.7740481466753,1517.7740481466753,1517.7740481466753,s,1,0.5763977582100779,1518.373999911826,1519.390616784105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
596,0,596,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519.390616784105,1519.390616784105,1519.390616784105,1519.390616784105,1519.390616784105,1519.390616784105,s,1,1.3198288552230224,1520.7404835799243,1521.7737544514239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
597,0,597,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1521.7737544514239,1521.7737544514239,1521.7737544514239,1521.7737544514239,1521.7737544514239,1521.7737544514239,l,1,0.7607118969317526,1522.5570161166834,1523.573306996259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,2023-05-17_10h34.48.207,eb_02psyexp,2022.2.4,60.007136460675696,
